compactness;circularity;distance_circularity;radius_ratio;pr_axis_aspect_ratio;max_length_aspect_ratio;scatter_ratio;elongatedness;pr_axis_rectangularity;max_length_rectangularity;scaled_variance_major;scaled_variance_minor;scaled_radius_of_gyration;skewness_about_major;skewness_about_minor;kurtosis_about_major;kurtosis_about_minor;hollows_ratio;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
96.0;40.0;100.0;178.0;58.0;8.0;181.0;37.0;21.0;134.0;205.0;486.0;160.0;68.0;5.0;34.0;192.0;202.0;2;2;circularity <= 40.00 AND distance_circularity > 98.00 AND scaled_radius_of_gyration <= 174.00;3;1.0;0.0012;1.0;0.011627906976744186
92.0;37.0;86.0;167.0;60.0;7.0;158.0;42.0;20.0;131.0;181.0;373.0;144.0;68.0;9.0;21.0;190.0;196.0;2;2;circularity <= 40.00 AND scatter_ratio > 157.00 AND skewness_about_major <= 71.00 AND kurtosis_about_minor <= 193.25 AND scaled_variance_major > 178.00 AND distance_circularity > 80.00;6;0.9634146341463414;0.0119;0.5555555555555556;0.029069767441860465
105.0;54.0;108.0;234.0;70.0;12.0;215.0;31.0;24.0;168.0;226.0;687.0;228.0;68.0;4.0;22.0;189.0;201.0;2;2;scatter_ratio > 197.25 AND kurtosis_about_major > 19.00 AND radius_ratio > 196.00 AND 197.00 < hollows_ratio <= 201.00 AND 67.00 < skewness_about_major <= 71.00 AND 2.00 < skewness_about_minor <= 6.00 AND pr_axis_aspect_ratio > 61.00 AND kurtosis_about_minor <= 189.00 AND max_length_rectangularity > 160.00 AND elongatedness <= 43.00 AND circularity > 40.00 AND scaled_radius_of_gyration > 198.00 AND scaled_variance_minor > 365.00 AND scaled_variance_major > 167.00 AND compactness > 100.00 AND pr_axis_rectangularity > 23.00 AND max_length_aspect_ratio > 7.00 AND distance_circularity > 98.00;18;0.8682634730538922;0.0015;1.0;0.011627906976744186
101.0;55.0;107.0;200.0;61.0;11.0;225.0;30.0;25.0;178.0;228.0;730.0;204.0;74.0;8.0;35.0;187.0;201.0;1;1;radius_ratio > 196.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND scaled_variance_minor > 584.50 AND 6.00 < skewness_about_minor <= 9.00 AND kurtosis_about_major > 19.00 AND 71.00 < skewness_about_major <= 75.00 AND hollows_ratio <= 201.00 AND 184.00 < kurtosis_about_minor <= 189.00 AND scaled_radius_of_gyration > 198.00 AND elongatedness <= 43.00 AND max_length_aspect_ratio > 10.00 AND max_length_rectangularity > 136.00;12;0.959349593495935;0.0015;1.0;0.011235955056179775
91.0;39.0;72.0;133.0;55.0;7.0;146.0;46.0;19.0;132.0;170.0;314.0;149.0;77.0;9.0;18.0;184.0;189.0;2;2;kurtosis_about_minor <= 184.00 AND distance_circularity > 70.00 AND elongatedness <= 46.00 AND compactness > 87.00 AND max_length_rectangularity <= 136.00 AND scaled_variance_major > 167.00;6;0.9833333333333333;0.0015;1.0;0.011627906976744186
95.0;43.0;96.0;202.0;65.0;10.0;189.0;35.0;22.0;143.0;217.0;534.0;166.0;71.0;6.0;27.0;190.0;197.0;1;1;radius_ratio > 196.00 AND max_length_rectangularity <= 146.00 AND pr_axis_aspect_ratio <= 65.00 AND hollows_ratio <= 197.00 AND elongatedness > 33.00 AND pr_axis_rectangularity > 20.00;6;0.981651376146789;0.0023;1.0;0.016853932584269662
110.0;54.0;102.0;201.0;64.0;11.0;213.0;31.0;24.0;171.0;222.0;669.0;221.0;73.0;17.0;16.0;188.0;198.0;2;2;scaled_radius_of_gyration > 198.00 AND skewness_about_minor > 9.00 AND radius_ratio > 196.00 AND hollows_ratio > 197.00 AND compactness > 100.00 AND 57.00 < pr_axis_aspect_ratio <= 65.00 AND 6.00 < kurtosis_about_major <= 19.00 AND kurtosis_about_minor <= 189.00 AND skewness_about_major <= 75.00;9;0.9550561797752809;0.0078;1.0;0.03488372093023256
104.0;53.0;108.0;204.0;64.0;11.0;220.0;31.0;25.0;172.0;226.0;707.0;203.0;71.0;14.0;30.0;189.0;203.0;2;2;scaled_radius_of_gyration > 198.00 AND skewness_about_minor > 9.00 AND radius_ratio > 196.00 AND hollows_ratio > 201.00 AND compactness > 100.00;5;0.9781420765027322;0.0136;1.0;0.06395348837209303
98.0;39.0;81.0;191.0;64.0;9.0;166.0;40.0;20.0;138.0;184.0;415.0;131.0;62.0;8.0;19.0;197.0;205.0;2;2;circularity <= 40.00 AND scaled_variance_major > 178.00 AND skewness_about_major <= 67.00 AND max_length_rectangularity > 136.00;4;0.9890453834115805;0.005;0.75;0.01744186046511628
93.0;39.0;78.0;164.0;66.0;8.0;139.0;48.0;18.0;140.0;157.0;290.0;126.0;64.0;4.0;7.0;201.0;208.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 178.00 AND max_length_aspect_ratio > 7.00 AND max_length_rectangularity > 136.00 AND pr_axis_aspect_ratio > 61.00;5;0.9587628865979382;0.038;0.9615384615384616;0.15527950310559005
93.0;35.0;72.0;172.0;62.0;7.0;149.0;44.0;19.0;124.0;169.0;334.0;125.0;62.0;5.0;30.0;203.0;210.0;1;0;max_length_rectangularity <= 136.00 AND 168.00 < radius_ratio <= 196.00 AND 57.00 < pr_axis_aspect_ratio <= 65.00 AND skewness_about_major <= 67.00 AND scaled_variance_minor > 319.00 AND 167.00 < scaled_variance_major <= 178.00 AND 70.00 < distance_circularity <= 98.00 AND hollows_ratio > 201.00 AND 43.00 < elongatedness <= 46.00 AND 147.00 < scatter_ratio <= 157.00 AND 2.00 < skewness_about_minor <= 6.00 AND kurtosis_about_minor > 193.25 AND 87.00 < compactness <= 93.00 AND kurtosis_about_major > 19.00;14;0.8763326226012793;0.0012;1.0;0.011834319526627219
100.0;51.0;89.0;199.0;65.0;6.0;201.0;32.0;23.0;159.0;219.0;622.0;205.0;74.0;6.0;7.0;193.0;193.0;0;0;elongatedness <= 33.00 AND max_length_aspect_ratio <= 7.00;2;0.9604395604395605;0.0432;1.0;0.17159763313609466
85.0;43.0;66.0;120.0;54.0;5.0;148.0;46.0;19.0;145.0;168.0;320.0;174.0;87.0;8.0;2.0;179.0;181.0;0;0;radius_ratio <= 141.00 AND 43.00 < elongatedness <= 46.00 AND 319.00 < scaled_variance_minor <= 365.00 AND max_length_aspect_ratio <= 8.00 AND hollows_ratio <= 191.00 AND 136.00 < max_length_rectangularity <= 146.00 AND 167.00 < scaled_variance_major <= 178.00 AND pr_axis_rectangularity <= 19.00 AND distance_circularity <= 70.00 AND 40.00 < circularity <= 44.00 AND 6.00 < skewness_about_minor <= 9.00 AND scatter_ratio <= 157.00 AND 148.75 < scaled_radius_of_gyration <= 174.00 AND compactness <= 87.00 AND pr_axis_aspect_ratio <= 65.00;15;0.9435897435897436;0.0038;1.0;0.023668639053254437
96.0;46.0;88.0;160.0;64.0;9.0;151.0;44.0;19.0;148.0;173.0;339.0;182.0;70.0;15.0;11.0;192.0;199.0;3;3;max_length_rectangularity > 146.00 AND elongatedness > 43.00 AND distance_circularity > 80.00;3;0.9950738916256158;0.0343;1.0;0.13664596273291926
94.0;48.0;83.0;162.0;64.0;10.0;156.0;43.0;19.0;153.0;177.0;357.0;187.0;74.0;4.0;14.0;185.0;196.0;3;3;max_length_rectangularity > 146.00 AND scaled_variance_major <= 178.00 AND distance_circularity > 80.00;3;0.9891891891891892;0.063;1.0;0.2608695652173913
107.0;54.0;98.0;210.0;66.0;11.0;218.0;31.0;24.0;169.0;221.0;704.0;216.0;71.0;14.0;0.0;188.0;197.0;2;2;scaled_radius_of_gyration > 198.00 AND skewness_about_minor > 9.00 AND radius_ratio > 196.00 AND skewness_about_major <= 71.00 AND 80.00 < distance_circularity <= 98.00 AND scatter_ratio > 197.25 AND kurtosis_about_major <= 6.00;7;0.8493975903614458;0.0015;1.0;0.011627906976744186
84.0;44.0;65.0;128.0;55.0;8.0;150.0;46.0;19.0;148.0;169.0;325.0;176.0;82.0;1.0;11.0;179.0;183.0;0;0;radius_ratio <= 141.00 AND scaled_radius_of_gyration > 174.00 AND scaled_variance_major > 167.00 AND 7.00 < max_length_aspect_ratio <= 8.00 AND skewness_about_minor <= 6.00 AND 319.00 < scaled_variance_minor <= 365.00 AND elongatedness <= 46.00 AND hollows_ratio <= 191.00 AND circularity <= 44.00 AND scatter_ratio <= 157.00 AND kurtosis_about_major > 6.00 AND compactness <= 87.00;12;0.9626168224299065;0.0059;1.0;0.029585798816568046
92.0;38.0;60.0;130.0;62.0;5.0;114.0;58.0;17.0;132.0;135.0;194.0;137.0;72.0;14.0;5.0;190.0;194.0;3;3;scaled_variance_minor <= 319.00 AND skewness_about_major > 71.00 AND hollows_ratio > 191.00 AND radius_ratio <= 141.00 AND kurtosis_about_minor <= 193.25 AND compactness > 87.00;6;0.9674556213017751;0.0038;0.75;0.018633540372670808
98.0;48.0;101.0;195.0;61.0;11.0;207.0;31.0;23.0;152.0;227.0;650.0;193.0;71.0;5.0;7.0;189.0;196.0;1;1;radius_ratio > 168.00 AND pr_axis_aspect_ratio <= 61.00 AND compactness <= 100.00 AND scaled_variance_minor > 584.50 AND pr_axis_rectangularity <= 23.00;5;0.9510703363914373;0.0012;1.0;0.011235955056179775
93.0;34.0;72.0;144.0;56.0;6.0;133.0;50.0;18.0;123.0;158.0;263.0;125.0;63.0;5.0;20.0;200.0;206.0;2;2;circularity <= 40.00 AND kurtosis_about_major > 19.00 AND skewness_about_major <= 67.00 AND 87.00 < compactness <= 93.00 AND 70.00 < distance_circularity <= 80.00 AND 141.00 < radius_ratio <= 196.00 AND hollows_ratio > 201.00 AND kurtosis_about_minor > 184.00 AND pr_axis_aspect_ratio <= 57.00 AND scaled_radius_of_gyration <= 198.00 AND scaled_variance_major <= 167.00 AND max_length_aspect_ratio <= 7.00 AND elongatedness > 46.00 AND scaled_variance_minor <= 319.00 AND max_length_rectangularity <= 136.00 AND scatter_ratio <= 197.25 AND pr_axis_rectangularity <= 19.00 AND 2.00 < skewness_about_minor <= 6.00;18;0.9155251141552512;0.0012;1.0;0.011627906976744186
93.0;49.0;79.0;180.0;65.0;7.0;173.0;37.0;21.0;158.0;189.0;463.0;194.0;70.0;5.0;10.0;197.0;202.0;0;0;kurtosis_about_minor > 193.25 AND skewness_about_major > 67.00 AND max_length_aspect_ratio <= 8.00;3;0.9862068965517241;0.068;1.0;0.2603550295857988
101.0;42.0;62.0;175.0;67.0;6.0;149.0;43.0;19.0;139.0;169.0;341.0;165.0;65.0;7.0;11.0;202.0;209.0;0;0;kurtosis_about_minor > 193.25 AND pr_axis_aspect_ratio > 65.00 AND max_length_aspect_ratio <= 8.00 AND 167.00 < scaled_variance_major <= 178.00;4;0.9766081871345029;0.019;1.0;0.07692307692307693
94.0;44.0;84.0;216.0;74.0;6.0;184.0;35.0;22.0;145.0;208.0;525.0;154.0;73.0;4.0;22.0;196.0;197.0;0;0;kurtosis_about_minor > 193.25 AND skewness_about_major > 71.00;2;0.9758064516129032;0.023;1.0;0.09467455621301775
96.0;39.0;77.0;160.0;62.0;8.0;140.0;47.0;18.0;150.0;161.0;294.0;124.0;62.0;15.0;3.0;201.0;208.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 178.00 AND max_length_rectangularity > 146.00;3;0.9511834319526628;0.0125;1.0;0.06832298136645963
111.0;53.0;108.0;211.0;61.0;11.0;207.0;32.0;23.0;167.0;217.0;636.0;216.0;64.0;21.0;2.0;196.0;205.0;2;2;scaled_radius_of_gyration > 198.00 AND skewness_about_major <= 67.00 AND compactness > 100.00 AND pr_axis_aspect_ratio <= 61.00 AND scaled_variance_major <= 217.00 AND skewness_about_minor > 2.00 AND pr_axis_rectangularity <= 23.00 AND radius_ratio > 168.00 AND kurtosis_about_minor > 193.25 AND hollows_ratio > 201.00;10;0.9336609336609336;0.0014;1.0;0.011627906976744186
85.0;42.0;64.0;121.0;55.0;7.0;149.0;46.0;19.0;146.0;167.0;323.0;172.0;85.0;1.0;6.0;179.0;182.0;0;0;radius_ratio <= 141.00 AND 147.00 < scatter_ratio <= 157.00 AND max_length_aspect_ratio <= 8.00 AND hollows_ratio <= 191.00 AND scaled_variance_minor > 319.00 AND skewness_about_minor <= 2.00 AND elongatedness <= 46.00 AND 40.00 < circularity <= 44.00 AND kurtosis_about_major <= 6.00 AND max_length_rectangularity > 136.00;10;0.9646643109540636;0.0024;1.0;0.01775147928994083
94.0;44.0;70.0;186.0;72.0;8.0;153.0;42.0;19.0;144.0;171.0;361.0;178.0;67.0;7.0;2.0;199.0;206.0;0;0;kurtosis_about_minor > 193.25 AND pr_axis_aspect_ratio > 65.00 AND distance_circularity <= 80.00 AND scatter_ratio > 147.00;4;0.9575;0.0486;0.9705882352941176;0.1952662721893491
98.0;55.0;104.0;213.0;67.0;9.0;206.0;32.0;23.0;167.0;223.0;629.0;220.0;72.0;5.0;19.0;187.0;196.0;2;1;radius_ratio > 196.00 AND 191.00 < hollows_ratio <= 197.00 AND circularity > 49.00 AND pr_axis_rectangularity <= 23.00 AND max_length_aspect_ratio <= 10.00 AND kurtosis_about_minor <= 189.00;6;0.9696969696969697;0.0074;0.6666666666666666;0.02247191011235955
86.0;34.0;62.0;140.0;61.0;7.0;122.0;54.0;17.0;127.0;141.0;223.0;112.0;64.0;2.0;14.0;200.0;208.0;3;3;scaled_variance_minor <= 319.00 AND radius_ratio <= 141.00 AND hollows_ratio > 201.00 AND pr_axis_aspect_ratio > 57.00 AND skewness_about_minor <= 2.00;5;0.9596774193548387;0.0011;1.0;0.012422360248447204
89.0;44.0;80.0;191.0;66.0;6.0;162.0;40.0;20.0;143.0;189.0;396.0;180.0;66.0;13.0;11.0;194.0;199.0;1;1;radius_ratio > 168.00 AND 87.00 < compactness <= 93.00 AND max_length_rectangularity <= 146.00 AND skewness_about_minor > 9.00 AND scaled_variance_major <= 217.00 AND skewness_about_major <= 67.00 AND circularity > 40.00 AND 191.00 < hollows_ratio <= 201.00 AND 174.00 < scaled_radius_of_gyration <= 198.00 AND distance_circularity <= 80.00 AND elongatedness > 33.00 AND 6.00 < kurtosis_about_major <= 11.00 AND scaled_variance_minor > 365.00 AND pr_axis_rectangularity <= 20.00 AND scatter_ratio <= 197.25 AND max_length_aspect_ratio <= 7.00;16;0.8007425742574258;0.0014;1.0;0.011235955056179775
82.0;44.0;72.0;118.0;52.0;7.0;152.0;44.0;19.0;147.0;174.0;340.0;177.0;82.0;2.0;2.0;180.0;185.0;0;0;radius_ratio <= 141.00 AND scaled_radius_of_gyration > 174.00 AND scatter_ratio > 147.00 AND scaled_variance_major > 167.00 AND distance_circularity > 70.00 AND max_length_aspect_ratio <= 8.00;6;0.97265625;0.0092;1.0;0.04142011834319527
92.0;38.0;74.0;178.0;62.0;9.0;161.0;41.0;20.0;135.0;181.0;388.0;132.0;63.0;7.0;29.0;197.0;206.0;1;1;max_length_rectangularity <= 136.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_minor > 365.00 AND scaled_variance_major > 178.00 AND radius_ratio > 168.00 AND skewness_about_minor <= 9.00 AND elongatedness <= 43.00 AND skewness_about_major <= 75.00 AND distance_circularity > 70.00 AND pr_axis_rectangularity > 19.00 AND scatter_ratio > 157.00;11;0.9369202226345084;0.0074;0.8333333333333334;0.028089887640449437
94.0;43.0;68.0;170.0;67.0;6.0;142.0;46.0;18.0;142.0;164.0;310.0;177.0;65.0;10.0;8.0;198.0;203.0;0;0;kurtosis_about_minor > 193.25 AND pr_axis_aspect_ratio > 65.00 AND max_length_aspect_ratio <= 7.00 AND scaled_radius_of_gyration > 174.00;4;0.9504504504504504;0.03;0.9047619047619048;0.11242603550295859
89.0;36.0;68.0;149.0;60.0;8.0;133.0;50.0;18.0;134.0;153.0;265.0;119.0;62.0;6.0;18.0;201.0;209.0;3;3;scaled_variance_minor <= 319.00 AND max_length_aspect_ratio > 7.00 AND scaled_variance_major <= 178.00 AND kurtosis_about_major <= 19.00 AND pr_axis_aspect_ratio > 57.00 AND radius_ratio <= 168.00;6;0.9535783365570599;0.0529;0.9459459459459459;0.21739130434782608
96.0;41.0;69.0;153.0;56.0;7.0;141.0;47.0;18.0;141.0;162.0;297.0;169.0;61.0;11.0;8.0;202.0;209.0;2;2;circularity <= 44.00 AND compactness > 93.00 AND skewness_about_minor > 9.00 AND pr_axis_aspect_ratio <= 61.00 AND kurtosis_about_minor > 189.00;5;1.0;0.0022;1.0;0.01744186046511628
94.0;43.0;69.0;161.0;59.0;7.0;152.0;43.0;19.0;143.0;175.0;349.0;187.0;67.0;12.0;11.0;193.0;198.0;2;2;scaled_radius_of_gyration > 174.00 AND skewness_about_major <= 67.00 AND pr_axis_aspect_ratio <= 61.00 AND circularity <= 44.00 AND compactness > 93.00 AND hollows_ratio > 197.00 AND kurtosis_about_minor <= 193.25;7;0.9514563106796117;0.0013;1.0;0.011627906976744186
97.0;37.0;78.0;181.0;62.0;8.0;161.0;41.0;20.0;131.0;182.0;389.0;117.0;62.0;2.0;28.0;203.0;211.0;1;0;max_length_rectangularity <= 136.00 AND scatter_ratio > 157.00 AND max_length_aspect_ratio > 7.00 AND scaled_variance_major > 178.00 AND compactness > 93.00 AND skewness_about_minor <= 2.00;6;0.9595141700404858;0.0024;0.6666666666666666;0.011834319526627219
92.0;42.0;69.0;153.0;58.0;8.0;140.0;48.0;18.0;138.0;165.0;290.0;151.0;64.0;10.0;21.0;199.0;206.0;1;1;pr_axis_aspect_ratio <= 61.00 AND kurtosis_about_major > 19.00 AND max_length_rectangularity <= 146.00 AND radius_ratio > 141.00 AND circularity > 40.00 AND elongatedness > 46.00 AND compactness <= 93.00 AND max_length_aspect_ratio <= 8.00 AND 148.75 < scaled_radius_of_gyration <= 198.00 AND scaled_variance_major <= 178.00 AND skewness_about_major <= 67.00;11;0.9532710280373832;0.0015;1.0;0.011235955056179775
89.0;40.0;60.0;131.0;56.0;6.0;118.0;56.0;17.0;137.0;143.0;209.0;153.0;65.0;10.0;8.0;193.0;199.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 178.00 AND max_length_rectangularity > 136.00 AND 87.00 < compactness <= 100.00 AND kurtosis_about_minor <= 193.25 AND kurtosis_about_major <= 19.00 AND distance_circularity <= 98.00 AND scatter_ratio <= 197.25 AND elongatedness > 33.00 AND radius_ratio <= 141.00 AND pr_axis_rectangularity <= 20.00 AND circularity <= 49.00 AND scaled_radius_of_gyration <= 174.00 AND hollows_ratio > 191.00;14;0.9843444227005871;0.0031;1.0;0.018633540372670808
82.0;37.0;66.0;126.0;54.0;7.0;132.0;52.0;18.0;127.0;148.0;252.0;142.0;72.0;17.0;7.0;183.0;187.0;2;1;pr_axis_aspect_ratio <= 57.00 AND skewness_about_major <= 75.00 AND compactness <= 87.00 AND max_length_rectangularity <= 136.00 AND skewness_about_minor > 9.00 AND 6.00 < kurtosis_about_major <= 11.00 AND pr_axis_rectangularity <= 19.00 AND circularity <= 49.00 AND scaled_radius_of_gyration <= 148.75 AND scatter_ratio <= 147.00 AND scaled_variance_minor <= 584.50 AND elongatedness > 46.00 AND scaled_variance_major <= 167.00 AND distance_circularity <= 70.00;14;0.9214092140921409;0.0038;0.75;0.016853932584269662
85.0;45.0;82.0;133.0;56.0;11.0;159.0;43.0;20.0;156.0;170.0;362.0;173.0;76.0;10.0;21.0;183.0;193.0;3;3;max_length_rectangularity > 146.00 AND radius_ratio <= 141.00 AND distance_circularity > 80.00;3;1.0;0.0204;1.0;0.08074534161490683
104.0;50.0;96.0;211.0;65.0;10.0;187.0;35.0;22.0;156.0;207.0;527.0;195.0;65.0;3.0;7.0;195.0;206.0;2;2;scaled_radius_of_gyration > 174.00 AND skewness_about_major <= 67.00 AND compactness > 100.00 AND max_length_rectangularity <= 160.00 AND pr_axis_aspect_ratio <= 65.00 AND max_length_aspect_ratio <= 10.00 AND kurtosis_about_major > 6.00 AND elongatedness > 33.00 AND scaled_variance_major > 178.00;9;0.9846743295019157;0.005;1.0;0.029069767441860465
95.0;51.0;96.0;196.0;63.0;9.0;190.0;35.0;22.0;161.0;208.0;543.0;235.0;68.0;13.0;0.0;191.0;198.0;1;2;scaled_radius_of_gyration > 198.00 AND skewness_about_minor > 9.00 AND radius_ratio > 168.00 AND elongatedness > 33.00 AND pr_axis_aspect_ratio <= 65.00 AND compactness > 93.00 AND scaled_variance_major <= 217.00 AND kurtosis_about_minor <= 193.25 AND distance_circularity <= 98.00 AND scaled_variance_minor <= 584.50 AND pr_axis_rectangularity > 20.00 AND scatter_ratio > 157.00 AND max_length_aspect_ratio <= 10.00 AND kurtosis_about_major <= 19.00 AND skewness_about_major <= 71.00;15;0.9528985507246377;0.0015;1.0;0.011627906976744186
93.0;51.0;90.0;209.0;69.0;8.0;183.0;36.0;22.0;156.0;211.0;506.0;230.0;70.0;6.0;1.0;189.0;196.0;2;2;scaled_radius_of_gyration > 198.00 AND skewness_about_major <= 71.00 AND radius_ratio > 196.00 AND 167.00 < scaled_variance_major <= 217.00 AND 7.00 < max_length_aspect_ratio <= 10.00 AND scatter_ratio > 157.00 AND compactness <= 93.00 AND kurtosis_about_minor <= 189.00 AND scaled_variance_minor <= 584.50 AND elongatedness > 33.00 AND 70.00 < distance_circularity <= 98.00 AND max_length_rectangularity <= 160.00 AND pr_axis_rectangularity <= 23.00;13;0.941358024691358;0.002;1.0;0.011627906976744186
86.0;38.0;58.0;119.0;56.0;4.0;118.0;57.0;17.0;129.0;140.0;208.0;152.0;78.0;9.0;2.0;184.0;186.0;3;3;scaled_variance_minor <= 319.00 AND skewness_about_major > 75.00 AND 148.75 < scaled_radius_of_gyration <= 174.00 AND radius_ratio <= 141.00 AND kurtosis_about_major <= 6.00 AND 6.00 < skewness_about_minor <= 9.00 AND kurtosis_about_minor <= 184.00 AND distance_circularity <= 98.00;8;0.8947368421052632;0.003;1.0;0.018633540372670808
82.0;39.0;86.0;140.0;54.0;7.0;153.0;45.0;19.0;134.0;174.0;338.0;139.0;71.0;11.0;18.0;183.0;189.0;1;1;pr_axis_aspect_ratio <= 57.00 AND max_length_rectangularity <= 136.00 AND skewness_about_major <= 71.00 AND scaled_variance_minor > 319.00 AND distance_circularity > 80.00 AND 147.00 < scatter_ratio <= 157.00 AND 167.00 < scaled_variance_major <= 178.00 AND compactness <= 87.00 AND elongatedness <= 46.00;9;0.9657794676806084;0.001;1.0;0.011235955056179775
91.0;40.0;76.0;171.0;67.0;7.0;149.0;44.0;19.0;135.0;169.0;332.0;144.0;68.0;4.0;17.0;192.0;200.0;0;2;circularity <= 40.00 AND radius_ratio > 168.00 AND kurtosis_about_minor <= 193.25 AND 67.00 < skewness_about_major <= 75.00 AND compactness > 87.00 AND kurtosis_about_major > 11.00 AND hollows_ratio > 197.00;7;0.966542750929368;0.0076;0.8333333333333334;0.029069767441860465
100.0;46.0;85.0;164.0;64.0;11.0;163.0;42.0;20.0;163.0;176.0;387.0;170.0;71.0;18.0;0.0;189.0;196.0;3;3;max_length_rectangularity > 160.00 AND scaled_variance_major <= 178.00 AND max_length_aspect_ratio > 8.00;3;1.0;0.0207;1.0;0.08074534161490683
83.0;37.0;49.0;112.0;55.0;5.0;122.0;55.0;17.0;128.0;144.0;219.0;146.0;85.0;8.0;16.0;180.0;184.0;3;3;scaled_variance_minor <= 319.00 AND skewness_about_major > 75.00 AND 11.00 < kurtosis_about_major <= 19.00 AND 6.00 < skewness_about_minor <= 9.00 AND scaled_radius_of_gyration <= 148.75 AND kurtosis_about_minor <= 184.00 AND hollows_ratio <= 201.00 AND pr_axis_aspect_ratio <= 57.00 AND radius_ratio <= 141.00;9;0.9008264462809917;0.0042;1.0;0.024844720496894408
85.0;43.0;66.0;123.0;56.0;6.0;148.0;46.0;19.0;145.0;166.0;319.0;171.0;85.0;6.0;11.0;179.0;182.0;0;0;radius_ratio <= 141.00 AND scatter_ratio > 147.00 AND hollows_ratio <= 191.00 AND elongatedness <= 46.00 AND kurtosis_about_major > 6.00 AND max_length_rectangularity > 136.00;6;0.9200779727095516;0.0485;0.8787878787878788;0.17159763313609466
103.0;49.0;107.0;179.0;54.0;12.0;208.0;32.0;24.0;159.0;214.0;644.0;183.0;66.0;1.0;12.0;191.0;200.0;1;1;pr_axis_aspect_ratio <= 57.00 AND pr_axis_rectangularity > 23.00 AND 174.00 < scaled_radius_of_gyration <= 198.00 AND 197.00 < hollows_ratio <= 201.00 AND 168.00 < radius_ratio <= 196.00 AND circularity > 44.00 AND skewness_about_minor <= 6.00 AND 178.00 < scaled_variance_major <= 217.00 AND elongatedness <= 33.00 AND scatter_ratio > 197.25 AND scaled_variance_minor > 584.50 AND 136.00 < max_length_rectangularity <= 160.00 AND distance_circularity > 98.00 AND 189.00 < kurtosis_about_minor <= 193.25 AND compactness > 87.00 AND max_length_aspect_ratio > 10.00 AND skewness_about_major <= 67.00 AND kurtosis_about_major > 6.00;18;0.960352422907489;0.0018;1.0;0.011235955056179775
95.0;44.0;84.0;158.0;62.0;10.0;145.0;46.0;19.0;148.0;163.0;312.0;166.0;64.0;10.0;6.0;199.0;206.0;3;3;scaled_variance_minor <= 319.00 AND max_length_aspect_ratio > 8.00 AND radius_ratio <= 168.00;3;0.960352422907489;0.027;0.8947368421052632;0.10559006211180125
85.0;40.0;66.0;121.0;52.0;4.0;152.0;44.0;19.0;133.0;170.0;340.0;163.0;87.0;13.0;3.0;180.0;183.0;1;0;pr_axis_aspect_ratio <= 57.00 AND 167.00 < scaled_variance_major <= 178.00 AND max_length_rectangularity <= 136.00 AND skewness_about_minor > 9.00 AND scaled_variance_minor > 319.00 AND scaled_radius_of_gyration > 148.75 AND elongatedness <= 46.00;7;0.8982597054886211;0.0028;0.6666666666666666;0.011834319526627219
