compactness;circularity;distance_circularity;radius_ratio;pr_axis_aspect_ratio;max_length_aspect_ratio;scatter_ratio;elongatedness;pr_axis_rectangularity;max_length_rectangularity;scaled_variance_major;scaled_variance_minor;scaled_radius_of_gyration;skewness_about_major;skewness_about_minor;kurtosis_about_major;kurtosis_about_minor;hollows_ratio;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
94.0;44.0;84.0;216.0;74.0;6.0;184.0;35.0;22.0;145.0;208.0;525.0;154.0;73.0;4.0;22.0;196.0;197.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND kurtosis_about_minor > 193.25 AND kurtosis_about_major > 19.00;4;1.0;0.012;1.0;0.05389221556886228
96.0;39.0;77.0;160.0;62.0;8.0;140.0;47.0;18.0;150.0;161.0;294.0;124.0;62.0;15.0;3.0;201.0;208.0;3;3;max_length_rectangularity > 136.00 AND elongatedness > 46.00 AND compactness > 87.00 AND kurtosis_about_major <= 6.00;4;0.9742268041237113;0.0216;0.9411764705882353;0.1
111.0;53.0;108.0;211.0;61.0;11.0;207.0;32.0;23.0;167.0;217.0;636.0;216.0;64.0;21.0;2.0;196.0;205.0;2;2;radius_ratio > 196.00 AND distance_circularity > 98.00 AND hollows_ratio > 201.00 AND compactness > 100.00 AND scaled_variance_minor > 365.00 AND scaled_radius_of_gyration > 198.00 AND elongatedness <= 33.00 AND skewness_about_minor > 9.00 AND max_length_aspect_ratio > 10.00 AND skewness_about_major <= 71.00;10;0.9695652173913043;0.0147;1.0;0.058823529411764705
85.0;42.0;64.0;121.0;55.0;7.0;149.0;46.0;19.0;146.0;167.0;323.0;172.0;85.0;1.0;6.0;179.0;182.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND scaled_variance_minor > 319.00 AND distance_circularity <= 70.00 AND skewness_about_minor <= 2.00;5;1.0;0.0073;1.0;0.03592814371257485
94.0;44.0;70.0;186.0;72.0;8.0;153.0;42.0;19.0;144.0;171.0;361.0;178.0;67.0;7.0;2.0;199.0;206.0;0;0;max_length_aspect_ratio <= 8.00 AND pr_axis_aspect_ratio > 65.00 AND kurtosis_about_minor > 193.25 AND distance_circularity <= 70.00;4;1.0;0.0148;1.0;0.0658682634730539
98.0;55.0;104.0;213.0;67.0;9.0;206.0;32.0;23.0;167.0;223.0;629.0;220.0;72.0;5.0;19.0;187.0;196.0;2;2;distance_circularity > 98.00 AND radius_ratio > 196.00 AND max_length_aspect_ratio > 8.00 AND compactness > 93.00 AND scatter_ratio > 157.00 AND skewness_about_major <= 75.00 AND scaled_variance_major > 178.00 AND scaled_radius_of_gyration > 198.00 AND hollows_ratio > 191.00 AND 20.00 < pr_axis_rectangularity <= 23.00 AND 11.00 < kurtosis_about_major <= 19.00 AND 2.00 < skewness_about_minor <= 6.00 AND pr_axis_aspect_ratio > 57.00 AND 184.00 < kurtosis_about_minor <= 193.25;14;0.7586206896551724;0.003;1.0;0.01764705882352941
86.0;34.0;62.0;140.0;61.0;7.0;122.0;54.0;17.0;127.0;141.0;223.0;112.0;64.0;2.0;14.0;200.0;208.0;3;3;max_length_rectangularity <= 146.00 AND elongatedness > 46.00 AND scaled_variance_minor <= 365.00 AND scatter_ratio <= 147.00 AND kurtosis_about_major <= 19.00 AND scaled_variance_major <= 178.00 AND hollows_ratio > 201.00 AND scaled_radius_of_gyration <= 148.75 AND kurtosis_about_minor > 193.25;9;0.9741379310344828;0.0185;1.0;0.0875
89.0;44.0;80.0;191.0;66.0;6.0;162.0;40.0;20.0;143.0;189.0;396.0;180.0;66.0;13.0;11.0;194.0;199.0;1;1;compactness <= 93.00 AND scaled_variance_major > 178.00 AND scatter_ratio > 157.00 AND skewness_about_major <= 67.00 AND 174.00 < scaled_radius_of_gyration <= 198.00 AND 19.00 < pr_axis_rectangularity <= 20.00 AND scaled_variance_minor > 365.00 AND 191.00 < hollows_ratio <= 201.00 AND skewness_about_minor > 9.00 AND 70.00 < distance_circularity <= 80.00 AND 136.00 < max_length_rectangularity <= 146.00 AND radius_ratio <= 196.00 AND kurtosis_about_major > 6.00;13;0.8573717948717948;0.0026;1.0;0.01639344262295082
82.0;44.0;72.0;118.0;52.0;7.0;152.0;44.0;19.0;147.0;174.0;340.0;177.0;82.0;2.0;2.0;180.0;185.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND scaled_variance_minor > 319.00 AND compactness <= 87.00 AND skewness_about_minor <= 2.00;5;1.0;0.0123;1.0;0.05389221556886228
92.0;38.0;74.0;178.0;62.0;9.0;161.0;41.0;20.0;135.0;181.0;388.0;132.0;63.0;7.0;29.0;197.0;206.0;1;1;compactness <= 100.00 AND kurtosis_about_major > 19.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_minor > 365.00 AND scaled_variance_major > 178.00 AND max_length_rectangularity <= 136.00 AND scaled_radius_of_gyration <= 148.75 AND skewness_about_major <= 67.00 AND 70.00 < distance_circularity <= 80.00 AND 157.00 < scatter_ratio <= 197.25 AND pr_axis_aspect_ratio <= 65.00 AND skewness_about_minor > 6.00;12;0.9563758389261745;0.0008;1.0;0.01092896174863388
94.0;43.0;68.0;170.0;67.0;6.0;142.0;46.0;18.0;142.0;164.0;310.0;177.0;65.0;10.0;8.0;198.0;203.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND distance_circularity <= 80.00 AND compactness > 93.00;4;0.9728813559322034;0.0405;1.0;0.16766467065868262
89.0;36.0;68.0;149.0;60.0;8.0;133.0;50.0;18.0;134.0;153.0;265.0;119.0;62.0;6.0;18.0;201.0;209.0;3;3;max_length_aspect_ratio > 7.00 AND scatter_ratio <= 147.00 AND scaled_variance_minor <= 365.00 AND kurtosis_about_major <= 19.00 AND elongatedness > 46.00 AND kurtosis_about_minor > 193.25 AND pr_axis_aspect_ratio > 57.00 AND scaled_variance_major <= 167.00;8;0.9562043795620438;0.0157;1.0;0.075
96.0;41.0;69.0;153.0;56.0;7.0;141.0;47.0;18.0;141.0;162.0;297.0;169.0;61.0;11.0;8.0;202.0;209.0;2;2;skewness_about_major <= 71.00 AND skewness_about_minor > 9.00 AND compactness > 93.00 AND hollows_ratio > 197.00 AND kurtosis_about_minor > 184.00 AND kurtosis_about_major > 6.00 AND radius_ratio > 141.00 AND scaled_radius_of_gyration > 148.75 AND pr_axis_aspect_ratio <= 57.00 AND scaled_variance_minor <= 319.00 AND max_length_rectangularity <= 146.00 AND max_length_aspect_ratio <= 7.00 AND scaled_variance_major <= 167.00 AND circularity > 40.00;14;0.5760401721664276;0.0012;1.0;0.011764705882352941
94.0;43.0;69.0;161.0;59.0;7.0;152.0;43.0;19.0;143.0;175.0;349.0;187.0;67.0;12.0;11.0;193.0;198.0;2;2;189.00 < kurtosis_about_minor <= 193.25 AND skewness_about_major <= 67.00 AND 33.00 < elongatedness <= 43.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND 141.00 < radius_ratio <= 168.00 AND compactness > 93.00 AND 147.00 < scatter_ratio <= 197.25 AND hollows_ratio > 197.00 AND skewness_about_minor > 9.00 AND 6.00 < kurtosis_about_major <= 11.00 AND max_length_rectangularity <= 146.00 AND pr_axis_rectangularity <= 19.00 AND scaled_radius_of_gyration > 174.00 AND circularity <= 44.00 AND scaled_variance_major <= 178.00 AND 319.00 < scaled_variance_minor <= 365.00 AND distance_circularity <= 70.00 AND max_length_aspect_ratio <= 8.00;18;0.9753086419753086;0.0019;1.0;0.011764705882352941
97.0;37.0;78.0;181.0;62.0;8.0;161.0;41.0;20.0;131.0;182.0;389.0;117.0;62.0;2.0;28.0;203.0;211.0;1;1;compactness <= 100.00 AND kurtosis_about_major > 19.00 AND max_length_aspect_ratio > 7.00 AND scaled_variance_minor > 365.00 AND max_length_rectangularity <= 136.00 AND scaled_variance_major > 178.00 AND scaled_radius_of_gyration <= 148.75 AND pr_axis_aspect_ratio <= 65.00 AND distance_circularity <= 80.00 AND circularity <= 44.00 AND scatter_ratio <= 197.25 AND 19.00 < pr_axis_rectangularity <= 23.00 AND elongatedness > 33.00 AND radius_ratio <= 196.00 AND skewness_about_major <= 75.00 AND skewness_about_minor <= 2.00;16;0.9596412556053812;0.0022;1.0;0.01639344262295082
92.0;42.0;69.0;153.0;58.0;8.0;140.0;48.0;18.0;138.0;165.0;290.0;151.0;64.0;10.0;21.0;199.0;206.0;1;1;87.00 < compactness <= 93.00 AND kurtosis_about_major > 19.00 AND 148.75 < scaled_radius_of_gyration <= 174.00 AND 7.00 < max_length_aspect_ratio <= 8.00 AND kurtosis_about_minor > 193.25 AND 141.00 < radius_ratio <= 168.00 AND hollows_ratio > 201.00 AND 40.00 < circularity <= 44.00 AND 136.00 < max_length_rectangularity <= 146.00 AND skewness_about_major <= 67.00 AND skewness_about_minor > 9.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND distance_circularity <= 70.00 AND pr_axis_rectangularity <= 19.00 AND scaled_variance_minor <= 584.50 AND scaled_variance_major <= 217.00 AND scatter_ratio <= 197.25 AND elongatedness > 43.00;18;0.7697756788665879;0.0018;1.0;0.01092896174863388
89.0;40.0;60.0;131.0;56.0;6.0;118.0;56.0;17.0;137.0;143.0;209.0;153.0;65.0;10.0;8.0;193.0;199.0;3;3;max_length_rectangularity > 136.00 AND elongatedness > 46.00 AND scaled_variance_minor <= 319.00 AND scaled_variance_major <= 167.00 AND compactness > 87.00 AND radius_ratio <= 141.00;6;0.9722222222222222;0.0254;1.0;0.1125
82.0;37.0;66.0;126.0;54.0;7.0;132.0;52.0;18.0;127.0;148.0;252.0;142.0;72.0;17.0;7.0;183.0;187.0;2;2;max_length_rectangularity <= 136.00 AND skewness_about_minor > 9.00 AND pr_axis_aspect_ratio <= 57.00 AND 71.00 < skewness_about_major <= 75.00 AND 6.00 < kurtosis_about_major <= 11.00 AND kurtosis_about_minor <= 184.00 AND circularity <= 40.00 AND scaled_variance_minor <= 319.00 AND max_length_aspect_ratio <= 7.00 AND pr_axis_rectangularity <= 19.00 AND scaled_variance_major <= 167.00 AND scatter_ratio <= 157.00 AND hollows_ratio <= 191.00;13;0.6689956331877729;0.0009;1.0;0.011764705882352941
85.0;45.0;82.0;133.0;56.0;11.0;159.0;43.0;20.0;156.0;170.0;362.0;173.0;76.0;10.0;21.0;183.0;193.0;3;3;max_length_rectangularity > 146.00 AND radius_ratio <= 141.00 AND elongatedness <= 43.00;3;1.0;0.021;1.0;0.0875
104.0;50.0;96.0;211.0;65.0;10.0;187.0;35.0;22.0;156.0;207.0;527.0;195.0;65.0;3.0;7.0;195.0;206.0;2;2;365.00 < scaled_variance_minor <= 584.50 AND compactness > 100.00 AND max_length_aspect_ratio > 8.00 AND 20.00 < pr_axis_rectangularity <= 23.00 AND radius_ratio > 196.00 AND distance_circularity > 80.00 AND hollows_ratio > 201.00 AND circularity > 49.00 AND 33.00 < elongatedness <= 43.00 AND skewness_about_minor > 2.00 AND 61.00 < pr_axis_aspect_ratio <= 65.00 AND 6.00 < kurtosis_about_major <= 19.00 AND 157.00 < scatter_ratio <= 197.25 AND 178.00 < scaled_variance_major <= 217.00 AND scaled_radius_of_gyration > 174.00 AND 136.00 < max_length_rectangularity <= 160.00;16;0.9493670886075949;0.0028;1.0;0.01764705882352941
95.0;51.0;96.0;196.0;63.0;9.0;190.0;35.0;22.0;161.0;208.0;543.0;235.0;68.0;13.0;0.0;191.0;198.0;1;1;compactness <= 100.00 AND pr_axis_rectangularity > 20.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_minor > 365.00 AND scaled_variance_major > 178.00 AND kurtosis_about_major <= 6.00 AND elongatedness <= 43.00 AND 67.00 < skewness_about_major <= 75.00 AND hollows_ratio <= 201.00 AND radius_ratio <= 196.00 AND max_length_rectangularity > 160.00 AND scatter_ratio > 157.00 AND distance_circularity <= 98.00;13;0.9690721649484536;0.0048;1.0;0.02185792349726776
93.0;51.0;90.0;209.0;69.0;8.0;183.0;36.0;22.0;156.0;211.0;506.0;230.0;70.0;6.0;1.0;189.0;196.0;2;2;178.00 < scaled_variance_major <= 217.00 AND circularity > 49.00 AND 67.00 < skewness_about_major <= 71.00 AND 7.00 < max_length_aspect_ratio <= 8.00 AND 157.00 < scatter_ratio <= 197.25 AND 33.00 < elongatedness <= 43.00 AND distance_circularity > 80.00 AND radius_ratio > 196.00 AND scaled_radius_of_gyration > 198.00 AND compactness > 87.00 AND pr_axis_aspect_ratio > 65.00 AND 365.00 < scaled_variance_minor <= 584.50 AND hollows_ratio > 191.00 AND max_length_rectangularity <= 160.00 AND 184.00 < kurtosis_about_minor <= 189.00 AND 2.00 < skewness_about_minor <= 9.00 AND 20.00 < pr_axis_rectangularity <= 23.00 AND kurtosis_about_major <= 11.00;18;0.8778135048231511;0.0012;1.0;0.011764705882352941
86.0;38.0;58.0;119.0;56.0;4.0;118.0;57.0;17.0;129.0;140.0;208.0;152.0;78.0;9.0;2.0;184.0;186.0;3;3;max_length_rectangularity <= 160.00 AND elongatedness > 46.00 AND kurtosis_about_major <= 6.00 AND 148.75 < scaled_radius_of_gyration <= 174.00 AND scaled_variance_minor <= 319.00 AND scatter_ratio <= 147.00 AND scaled_variance_major <= 167.00 AND 6.00 < skewness_about_minor <= 9.00 AND pr_axis_aspect_ratio <= 65.00 AND pr_axis_rectangularity <= 23.00 AND max_length_aspect_ratio <= 7.00 AND distance_circularity <= 98.00 AND compactness <= 100.00 AND circularity <= 40.00 AND radius_ratio <= 196.00;15;0.9551282051282052;0.0037;1.0;0.01875
82.0;39.0;86.0;140.0;54.0;7.0;153.0;45.0;19.0;134.0;174.0;338.0;139.0;71.0;11.0;18.0;183.0;189.0;1;1;compactness <= 87.00 AND distance_circularity > 80.00 AND pr_axis_aspect_ratio <= 57.00 AND skewness_about_minor > 9.00 AND skewness_about_major <= 71.00 AND scaled_variance_minor > 319.00 AND max_length_aspect_ratio <= 7.00 AND scaled_radius_of_gyration <= 148.75 AND scatter_ratio <= 157.00 AND elongatedness <= 46.00;10;0.9580838323353293;0.0015;1.0;0.01092896174863388
91.0;40.0;76.0;171.0;67.0;7.0;149.0;44.0;19.0;135.0;169.0;332.0;144.0;68.0;4.0;17.0;192.0;200.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND distance_circularity <= 80.00 AND scaled_variance_minor > 319.00 AND scaled_variance_major <= 178.00;5;0.9801587301587301;0.0337;1.0;0.1377245508982036
100.0;46.0;85.0;164.0;64.0;11.0;163.0;42.0;20.0;163.0;176.0;387.0;170.0;71.0;18.0;0.0;189.0;196.0;3;3;max_length_rectangularity > 146.00 AND scaled_variance_major <= 178.00 AND max_length_aspect_ratio > 10.00;3;0.968;0.0382;1.0;0.16875
83.0;37.0;49.0;112.0;55.0;5.0;122.0;55.0;17.0;128.0;144.0;219.0;146.0;85.0;8.0;16.0;180.0;184.0;3;3;max_length_rectangularity <= 146.00 AND elongatedness > 46.00 AND 11.00 < kurtosis_about_major <= 19.00 AND scaled_variance_minor <= 319.00 AND scatter_ratio <= 147.00 AND scaled_variance_major <= 167.00 AND 6.00 < skewness_about_minor <= 9.00 AND scaled_radius_of_gyration <= 148.75 AND max_length_aspect_ratio <= 8.00 AND pr_axis_rectangularity <= 19.00 AND circularity <= 40.00 AND radius_ratio <= 141.00 AND compactness <= 100.00 AND distance_circularity <= 70.00 AND pr_axis_aspect_ratio <= 57.00;15;0.9305555555555556;0.0051;1.0;0.025
85.0;43.0;66.0;123.0;56.0;6.0;148.0;46.0;19.0;145.0;166.0;319.0;171.0;85.0;6.0;11.0;179.0;182.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND scatter_ratio > 147.00 AND distance_circularity <= 70.00 AND max_length_rectangularity > 136.00;5;0.9690346083788707;0.04;0.9642857142857143;0.16167664670658682
103.0;49.0;107.0;179.0;54.0;12.0;208.0;32.0;24.0;159.0;214.0;644.0;183.0;66.0;1.0;12.0;191.0;200.0;1;1;scaled_variance_minor > 584.50 AND scatter_ratio > 197.25 AND max_length_aspect_ratio > 7.00 AND scaled_variance_major > 178.00 AND pr_axis_aspect_ratio <= 57.00 AND skewness_about_major <= 67.00 AND radius_ratio <= 196.00;7;0.9792746113989638;0.0078;1.0;0.03278688524590164
95.0;44.0;84.0;158.0;62.0;10.0;145.0;46.0;19.0;148.0;163.0;312.0;166.0;64.0;10.0;6.0;199.0;206.0;3;3;max_length_aspect_ratio > 7.00 AND scatter_ratio <= 147.00 AND max_length_rectangularity > 146.00;3;0.991869918699187;0.0179;1.0;0.08125
85.0;40.0;66.0;121.0;52.0;4.0;152.0;44.0;19.0;133.0;170.0;340.0;163.0;87.0;13.0;3.0;180.0;183.0;1;1;compactness <= 87.00 AND skewness_about_minor > 9.00 AND pr_axis_aspect_ratio <= 61.00 AND scaled_variance_minor > 319.00 AND max_length_aspect_ratio <= 7.00 AND circularity <= 40.00 AND elongatedness <= 46.00 AND max_length_rectangularity <= 136.00 AND radius_ratio <= 168.00 AND kurtosis_about_major <= 6.00 AND scatter_ratio <= 197.25;11;0.9730769230769231;0.0032;1.0;0.01639344262295082
82.0;44.0;63.0;123.0;54.0;7.0;151.0;45.0;19.0;147.0;166.0;329.0;185.0;81.0;3.0;4.0;179.0;182.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND scaled_variance_minor > 319.00 AND distance_circularity <= 70.00;4;0.9608540925266904;0.0366;0.9230769230769231;0.1437125748502994
91.0;42.0;81.0;193.0;69.0;5.0;169.0;38.0;20.0;137.0;184.0;434.0;156.0;68.0;3.0;23.0;198.0;204.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND kurtosis_about_minor > 193.25 AND kurtosis_about_major > 19.00;4;1.0;0.0107;1.0;0.05389221556886228
90.0;36.0;57.0;130.0;57.0;6.0;121.0;56.0;17.0;127.0;137.0;216.0;132.0;68.0;22.0;23.0;190.0;195.0;2;2;elongatedness > 46.00 AND kurtosis_about_major > 19.00 AND 67.00 < skewness_about_major <= 71.00 AND 189.00 < kurtosis_about_minor <= 193.25 AND pr_axis_aspect_ratio <= 61.00 AND 191.00 < hollows_ratio <= 197.00 AND 87.00 < compactness <= 93.00 AND max_length_rectangularity <= 136.00 AND max_length_aspect_ratio <= 7.00 AND circularity <= 40.00 AND pr_axis_rectangularity <= 19.00 AND scaled_variance_major <= 178.00 AND skewness_about_minor > 2.00 AND scatter_ratio <= 157.00 AND distance_circularity <= 70.00;15;0.9591836734693877;0.0013;1.0;0.011764705882352941
91.0;38.0;76.0;172.0;61.0;8.0;167.0;40.0;20.0;134.0;196.0;415.0;145.0;71.0;0.0;28.0;189.0;198.0;1;1;compactness <= 93.00 AND scatter_ratio > 157.00 AND max_length_aspect_ratio > 7.00 AND scaled_variance_major > 178.00 AND skewness_about_major <= 75.00 AND scaled_variance_minor > 365.00 AND scaled_radius_of_gyration <= 148.75 AND kurtosis_about_major > 19.00 AND 191.00 < hollows_ratio <= 201.00 AND pr_axis_aspect_ratio <= 61.00 AND kurtosis_about_minor <= 189.00;11;0.9621212121212122;0.0013;1.0;0.01092896174863388
85.0;38.0;72.0;130.0;53.0;9.0;134.0;51.0;18.0;132.0;145.0;261.0;123.0;65.0;1.0;24.0;188.0;198.0;1;1;compactness <= 87.00 AND kurtosis_about_major > 19.00 AND 8.00 < max_length_aspect_ratio <= 10.00 AND 184.00 < kurtosis_about_minor <= 189.00 AND pr_axis_aspect_ratio <= 57.00 AND max_length_rectangularity <= 136.00 AND hollows_ratio <= 201.00 AND skewness_about_major <= 67.00 AND 70.00 < distance_circularity <= 80.00 AND scaled_radius_of_gyration <= 148.75 AND scatter_ratio <= 147.00 AND skewness_about_minor <= 2.00 AND pr_axis_rectangularity <= 20.00 AND circularity <= 40.00;14;0.9515570934256056;0.0015;1.0;0.01092896174863388
80.0;43.0;68.0;120.0;54.0;8.0;150.0;45.0;19.0;145.0;171.0;329.0;176.0;85.0;4.0;8.0;179.0;183.0;0;0;max_length_aspect_ratio <= 8.00 AND skewness_about_major > 75.00 AND scaled_variance_minor > 319.00 AND distance_circularity <= 70.00;4;0.9675675675675676;0.0551;0.9487179487179487;0.2215568862275449
83.0;46.0;68.0;139.0;59.0;6.0;150.0;44.0;19.0;146.0;172.0;336.0;183.0;74.0;5.0;3.0;185.0;191.0;0;0;max_length_aspect_ratio <= 7.00 AND hollows_ratio <= 191.00 AND scaled_radius_of_gyration > 174.00 AND kurtosis_about_minor > 184.00;4;1.0;0.022;1.0;0.09580838323353294
82.0;44.0;72.0;150.0;64.0;7.0;154.0;44.0;19.0;144.0;181.0;350.0;177.0;80.0;0.0;16.0;183.0;187.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND scaled_variance_minor > 319.00 AND max_length_rectangularity <= 146.00 AND skewness_about_minor <= 2.00;5;1.0;0.0116;1.0;0.05389221556886228
87.0;42.0;60.0;116.0;51.0;6.0;150.0;46.0;19.0;141.0;169.0;324.0;171.0;85.0;2.0;14.0;178.0;182.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND scaled_variance_minor > 319.00 AND distance_circularity <= 70.00;4;0.9533213644524237;0.0392;0.9230769230769231;0.1437125748502994
94.0;37.0;73.0;186.0;71.0;7.0;154.0;42.0;19.0;127.0;171.0;362.0;132.0;67.0;2.0;8.0;197.0;206.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND kurtosis_about_minor > 193.25 AND max_length_rectangularity <= 136.00;4;1.0;0.0221;1.0;0.09580838323353294
93.0;36.0;63.0;139.0;57.0;8.0;132.0;50.0;18.0;136.0;158.0;260.0;121.0;67.0;3.0;27.0;193.0;201.0;3;3;max_length_rectangularity <= 160.00 AND elongatedness > 46.00 AND pr_axis_rectangularity <= 19.00 AND scatter_ratio <= 147.00 AND scaled_variance_minor <= 319.00 AND compactness > 87.00 AND radius_ratio <= 141.00 AND distance_circularity <= 70.00 AND max_length_aspect_ratio > 7.00;9;0.9545454545454546;0.0102;1.0;0.04375
107.0;53.0;108.0;213.0;64.0;12.0;206.0;32.0;23.0;163.0;216.0;627.0;202.0;65.0;21.0;22.0;194.0;205.0;2;2;skewness_about_minor > 9.00 AND distance_circularity > 98.00 AND compactness > 93.00 AND hollows_ratio > 201.00 AND max_length_aspect_ratio > 7.00 AND radius_ratio > 196.00 AND elongatedness <= 33.00 AND kurtosis_about_major > 19.00 AND scaled_variance_minor > 365.00 AND pr_axis_aspect_ratio > 57.00 AND 178.00 < scaled_variance_major <= 217.00 AND scaled_radius_of_gyration > 174.00 AND pr_axis_rectangularity <= 23.00;13;0.9665071770334929;0.0011;1.0;0.011764705882352941
92.0;40.0;82.0;163.0;63.0;9.0;146.0;45.0;19.0;140.0;165.0;319.0;137.0;64.0;9.0;0.0;199.0;206.0;3;3;max_length_aspect_ratio > 8.00 AND scatter_ratio <= 147.00 AND scaled_variance_minor <= 319.00 AND kurtosis_about_major <= 19.00 AND scaled_variance_major <= 167.00 AND max_length_rectangularity > 136.00 AND circularity <= 40.00;7;0.9856459330143541;0.0068;1.0;0.0375
84.0;35.0;53.0;122.0;57.0;4.0;116.0;59.0;17.0;123.0;135.0;196.0;128.0;76.0;10.0;27.0;183.0;190.0;2;2;pr_axis_rectangularity <= 19.00 AND kurtosis_about_major > 19.00 AND max_length_rectangularity <= 136.00 AND circularity <= 40.00 AND pr_axis_aspect_ratio <= 57.00 AND max_length_aspect_ratio <= 7.00 AND kurtosis_about_minor <= 189.00 AND scaled_radius_of_gyration <= 174.00 AND elongatedness > 43.00 AND skewness_about_minor > 2.00 AND radius_ratio <= 141.00 AND distance_circularity <= 70.00 AND scatter_ratio <= 157.00 AND skewness_about_major > 75.00 AND hollows_ratio <= 191.00 AND compactness <= 93.00 AND scaled_variance_minor <= 365.00 AND scaled_variance_major <= 178.00;18;0.7720659553831232;0.0014;1.0;0.011764705882352941
111.0;54.0;103.0;171.0;50.0;11.0;221.0;30.0;25.0;172.0;227.0;727.0;201.0;69.0;15.0;6.0;190.0;198.0;1;1;skewness_about_major <= 75.00 AND scaled_variance_major > 178.00 AND max_length_aspect_ratio > 10.00 AND scaled_variance_minor > 584.50 AND pr_axis_aspect_ratio <= 57.00 AND scatter_ratio > 197.25 AND kurtosis_about_minor > 189.00 AND hollows_ratio > 191.00 AND radius_ratio <= 196.00 AND kurtosis_about_major <= 19.00;10;0.9515570934256056;0.0056;0.75;0.01639344262295082
91.0;49.0;86.0;195.0;63.0;8.0;177.0;37.0;21.0;156.0;203.0;473.0;201.0;67.0;7.0;5.0;192.0;198.0;1;1;compactness <= 93.00 AND scaled_radius_of_gyration > 198.00 AND 7.00 < max_length_aspect_ratio <= 8.00 AND 6.00 < skewness_about_minor <= 9.00 AND elongatedness <= 43.00 AND pr_axis_rectangularity > 20.00 AND scatter_ratio > 157.00 AND 191.00 < hollows_ratio <= 201.00 AND scaled_variance_major > 178.00 AND skewness_about_major <= 67.00 AND pr_axis_aspect_ratio <= 65.00 AND circularity > 40.00;12;0.9566666666666667;0.0013;1.0;0.01092896174863388
