state;account_length;area_code;phone_number;international_plan;voice_mail_plan;number_vmail_messages;total_day_minutes;total_day_calls;total_day_charge;total_eve_minutes;total_eve_calls;total_eve_charge;total_night_minutes;total_night_calls;total_night_charge;total_intl_minutes;total_intl_calls;total_intl_charge;number_customer_service_calls;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
24.0;66.0;415.0;661.0;0.0;1.0;36.0;106.7;76.0;18.14;209.8;77.0;17.83;190.4;117.0;8.57;12.1;2.0;3.27;1.0;0;0;number_customer_service_calls <= 1.00 AND total_day_minutes <= 143.67;2;0.9655172413793104;0.1401;0.9583333333333334;0.15262550490478938
33.0;71.0;415.0;1335.0;1.0;0.0;0.0;178.2;113.0;30.29;167.8;94.0;14.26;182.1;111.0;8.19;13.6;3.0;3.67;3.0;1;1;international_plan > 0.00 AND total_intl_calls <= 3.00 AND voice_mail_plan <= 0.00 AND total_intl_charge > 3.27 AND total_intl_minutes > 12.10 AND number_customer_service_calls > 2.00 AND total_day_charge <= 30.55 AND 14.16 < total_eve_charge <= 17.09 AND 166.30 < total_night_minutes <= 199.70 AND 166.60 < total_eve_minutes <= 201.00 AND 26.00 < state <= 39.00 AND area_code > 408.00 AND 1258.75 < phone_number <= 2516.50 AND account_length <= 73.00 AND total_night_calls > 100.00 AND 7.48 < total_night_charge <= 8.99 AND 87.00 < total_eve_calls <= 114.00 AND total_day_minutes <= 179.70 AND total_day_calls <= 113.00 AND number_vmail_messages <= 0.00;20;0.910411622276029;0.0003;1.0;0.0037313432835820895
48.0;118.0;415.0;1556.0;0.0;0.0;0.0;142.2;96.0;24.17;164.9;107.0;14.02;183.7;92.0;8.27;7.1;4.0;1.92;1.0;0;0;number_customer_service_calls <= 2.00 AND total_day_charge <= 36.65;2;0.9666666666666667;0.5956;0.9483627204030227;0.6517599538372764
37.0;77.0;510.0;4345.0;0.0;0.0;0.0;233.8;104.0;39.75;266.5;94.0;22.65;212.7;104.0;9.57;7.6;3.0;2.05;2.0;0;0;number_customer_service_calls <= 2.00 AND international_plan <= 0.00 AND account_length <= 100.00;3;0.9525547445255474;0.3512;0.9327731092436975;0.38430467397576457
50.0;160.0;408.0;590.0;0.0;0.0;0.0;82.7;116.0;14.06;194.6;95.0;16.54;159.0;54.0;7.15;10.9;9.0;2.94;0.0;0;0;total_day_charge <= 36.65 AND number_customer_service_calls <= 2.00 AND total_eve_minutes <= 201.00;3;0.9771428571428571;0.2991;0.9523809523809523;0.3231390652048471
13.0;67.0;510.0;495.0;0.0;1.0;30.0;186.2;117.0;31.65;286.7;76.0;24.37;164.3;113.0;7.39;12.9;3.0;3.48;2.0;0;0;international_plan <= 0.00 AND voice_mail_plan > 0.00;2;0.9576547231270358;0.2431;0.9614181438998958;0.2660126947489902
7.0;66.0;415.0;4352.0;0.0;0.0;0.0;146.4;107.0;24.89;196.5;99.0;16.7;230.1;106.0;10.35;7.8;2.0;2.11;1.0;0;0;number_customer_service_calls <= 1.00 AND total_day_charge <= 36.65;2;0.9588014981273408;0.4269;0.9495305164319249;0.4668205424120023
40.0;140.0;510.0;1065.0;0.0;1.0;28.0;157.1;77.0;26.71;172.4;97.0;14.65;184.5;94.0;8.3;11.1;9.0;3.0;1.0;0;0;total_day_minutes <= 215.60 AND number_vmail_messages > 0.00 AND total_night_calls <= 100.00;3;0.9814814814814815;0.0909;0.9295039164490861;0.10271206001154068
20.0;106.0;510.0;4259.0;0.0;0.0;0.0;213.9;95.0;36.36;151.9;70.0;12.91;260.1;124.0;11.7;12.2;5.0;3.29;3.0;0;0;total_day_charge <= 36.65 AND international_plan <= 0.00 AND total_eve_minutes <= 201.00;3;0.9578313253012049;0.3435;0.9267935578330894;0.36526255049047895
46.0;64.0;408.0;1132.0;0.0;0.0;0.0;145.5;116.0;24.74;228.4;110.0;19.41;273.4;91.0;12.3;8.9;8.0;2.4;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00 AND account_length <= 100.00;3;0.9742765273311897;0.2152;0.9569266589057043;0.2371609924985574
48.0;73.0;415.0;3942.0;0.0;0.0;0.0;214.2;90.0;36.41;196.8;78.0;16.73;157.9;112.0;7.11;5.9;8.0;1.59;0.0;0;0;number_customer_service_calls <= 2.00 AND total_day_minutes <= 215.60;2;0.9572413793103448;0.5968;0.9483627204030227;0.6517599538372764
48.0;105.0;415.0;3501.0;0.0;1.0;34.0;218.5;61.0;37.15;196.7;74.0;16.72;151.1;103.0;6.8;9.9;4.0;2.67;2.0;0;0;international_plan <= 0.00 AND voice_mail_plan > 0.00;2;0.9601139601139601;0.2401;0.9614181438998958;0.2660126947489902
13.0;74.0;415.0;2007.0;0.0;0.0;0.0;221.1;124.0;37.59;110.8;94.0;9.42;240.1;112.0;10.8;10.6;3.0;2.86;0.0;0;0;number_customer_service_calls <= 2.00 AND total_eve_minutes <= 166.60 AND international_plan <= 0.00;3;0.9715909090909091;0.1858;0.9778393351800554;0.20369301788805538
22.0;116.0;408.0;2674.0;0.0;0.0;0.0;133.3;94.0;22.66;247.8;126.0;21.06;219.0;78.0;9.86;11.3;5.0;3.05;5.0;1;1;number_customer_service_calls > 2.00 AND total_day_minutes <= 143.67 AND total_day_charge <= 36.65 AND number_vmail_messages <= 0.00 AND total_night_calls <= 87.00 AND 2.78 < total_intl_charge <= 3.27 AND 88.00 < total_day_calls <= 113.00 AND area_code <= 408.00 AND total_night_minutes > 199.70 AND 2516.50 < phone_number <= 3768.25 AND 13.00 < state <= 39.00 AND voice_mail_plan <= 0.00 AND total_intl_minutes <= 12.10;13;0.5885761589403974;0.0003;1.0;0.0037313432835820895
10.0;70.0;415.0;4411.0;0.0;1.0;24.0;249.5;101.0;42.42;259.7;98.0;22.07;222.7;68.0;10.02;9.8;4.0;2.65;1.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00 AND number_customer_service_calls <= 2.00;3;0.9707241910631741;0.1985;0.9808429118773946;0.22158107328332372
50.0;171.0;415.0;1659.0;0.0;0.0;0.0;231.2;135.0;39.3;188.7;74.0;16.04;206.9;124.0;9.31;12.3;1.0;3.32;1.0;0;0;number_customer_service_calls <= 2.00 AND total_eve_minutes <= 201.00 AND international_plan <= 0.00;3;0.9641255605381166;0.3578;0.9587123862841148;0.395268320830929
37.0;69.0;415.0;3889.0;0.0;0.0;0.0;167.5;76.0;28.48;242.1;92.0;20.58;101.2;103.0;4.55;11.4;4.0;3.08;2.0;0;0;total_day_minutes <= 179.70 AND international_plan <= 0.00 AND number_customer_service_calls <= 2.00;3;0.9682352941176471;0.3651;0.9793388429752066;0.4102712060011541
20.0;107.0;415.0;1185.0;0.0;0.0;0.0;241.9;102.0;41.12;126.9;117.0;10.79;185.6;92.0;8.35;11.7;6.0;3.16;0.0;0;0;total_eve_charge <= 14.16 AND number_customer_service_calls <= 2.00 AND total_eve_minutes <= 166.60;3;0.961340206185567;0.2006;0.9473684210526315;0.2181188690132718
19.0;113.0;510.0;3461.0;0.0;0.0;0.0;193.1;93.0;32.83;206.4;85.0;17.54;215.9;102.0;9.72;11.1;2.0;3.0;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00 AND international_plan <= 0.00;3;0.9710564399421129;0.5513;0.9756992205410362;0.6139642238892095
5.0;80.0;415.0;4162.0;0.0;0.0;0.0;194.8;116.0;33.12;209.9;93.0;17.84;194.1;100.0;8.73;12.8;3.0;3.46;0.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00 AND international_plan <= 0.00;3;0.9667519181585678;0.5476;0.9756992205410362;0.6139642238892095
49.0;73.0;408.0;4467.0;0.0;0.0;0.0;177.9;89.0;30.24;131.2;82.0;11.15;186.2;89.0;8.38;11.5;6.0;3.11;3.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00 AND total_eve_calls <= 87.00;3;0.9606986899563319;0.1768;0.9290681502086231;0.19272937103289095
20.0;71.0;415.0;3062.0;0.0;1.0;31.0;115.4;90.0;19.62;217.4;78.0;18.48;239.9;102.0;10.8;13.1;4.0;3.54;1.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 2.00;2;0.9523099850968704;0.3936;0.9491844416562107;0.4365262550490479
31.0;127.0;510.0;1888.0;0.0;0.0;0.0;239.8;107.0;40.77;128.9;121.0;10.96;249.9;110.0;11.25;11.3;5.0;3.05;1.0;0;0;total_eve_minutes <= 166.60 AND total_intl_calls > 4.00 AND total_eve_charge <= 14.16 AND phone_number <= 2516.50;4;0.9862068965517241;0.0468;0.9641025641025641;0.054241200230813615
23.0;38.0;510.0;3760.0;0.0;0.0;0.0;175.7;109.0;29.87;211.8;97.0;18.0;137.9;109.0;6.21;9.2;3.0;2.48;5.0;1;1;number_customer_service_calls > 2.00 AND 143.67 < total_day_minutes <= 179.70 AND total_intl_calls <= 3.00 AND 201.00 < total_eve_minutes <= 233.50 AND 24.43 < total_day_charge <= 30.55 AND total_night_minutes <= 166.30 AND 17.09 < total_eve_charge <= 19.85 AND area_code > 415.00 AND total_night_charge <= 7.48 AND number_vmail_messages <= 0.00 AND voice_mail_plan <= 0.00 AND 8.50 < total_intl_minutes <= 10.30 AND total_eve_calls <= 101.00 AND total_day_calls <= 113.00 AND 1258.75 < phone_number <= 3768.25 AND state <= 26.00 AND 2.30 < total_intl_charge <= 3.27 AND total_night_calls > 100.00;18;0.7885714285714286;0.0002;1.0;0.0037313432835820895
33.0;104.0;415.0;4215.0;0.0;0.0;0.0;210.9;90.0;35.85;272.2;101.0;23.14;304.3;86.0;13.69;10.6;5.0;2.86;3.0;1;1;number_customer_service_calls > 2.00 AND voice_mail_plan <= 0.00 AND total_night_calls <= 87.00 AND 2.30 < total_intl_charge <= 3.27 AND phone_number > 3768.25 AND number_vmail_messages <= 17.00 AND 88.00 < total_day_calls <= 101.00 AND total_day_minutes <= 215.60 AND total_day_charge <= 36.65 AND account_length <= 127.00 AND total_intl_calls <= 6.00 AND 13.00 < state <= 39.00 AND 87.00 < total_eve_calls <= 114.00 AND total_intl_minutes <= 12.10 AND area_code > 408.00;15;0.4351087771942986;0.0001;1.0;0.0037313432835820895
35.0;80.0;415.0;2836.0;0.0;0.0;0.0;197.6;83.0;33.59;164.5;86.0;13.98;94.0;98.0;4.23;6.4;6.0;1.73;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9505962521294719;0.4284;0.9495305164319249;0.4668205424120023
9.0;87.0;415.0;2311.0;0.0;0.0;0.0;176.6;83.0;30.02;221.6;101.0;18.84;185.3;89.0;8.34;9.4;1.0;2.54;0.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9570200573065902;0.4222;0.9495305164319249;0.4668205424120023
17.0;114.0;408.0;1862.0;0.0;0.0;0.0;204.4;91.0;34.75;239.6;136.0;20.37;235.0;64.0;10.58;11.5;3.0;3.11;2.0;0;0;total_day_charge <= 36.65 AND international_plan <= 0.00 AND number_customer_service_calls <= 2.00;3;0.9594298245614035;0.542;0.9756992205410362;0.6139642238892095
8.0;57.0;510.0;179.0;0.0;0.0;0.0;165.1;91.0;28.07;240.8;56.0;20.47;277.0;100.0;12.47;9.5;3.0;2.57;2.0;0;0;international_plan <= 0.00 AND total_day_charge <= 36.65 AND number_customer_service_calls <= 2.00;3;0.9832775919732442;0.5425;0.9756992205410362;0.6139642238892095
40.0;100.0;408.0;2098.0;0.0;1.0;41.0;306.9;71.0;52.17;243.3;72.0;20.68;125.9;114.0;5.67;10.5;4.0;2.84;2.0;0;0;international_plan <= 0.00 AND number_vmail_messages > 17.00;2;0.9631901840490797;0.2162;0.9585666293393057;0.24697057126370456
28.0;62.0;510.0;691.0;0.0;0.0;0.0;159.9;100.0;27.18;172.2;99.0;14.64;263.2;109.0;11.84;5.6;4.0;1.51;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9526916802610114;0.4257;0.9495305164319249;0.4668205424120023
3.0;140.0;408.0;4433.0;0.0;0.0;0.0;173.2;91.0;29.44;196.8;106.0;16.73;209.3;128.0;9.42;11.2;5.0;3.02;3.0;0;0;international_plan <= 0.00 AND total_day_charge <= 36.65;2;0.9528936742934051;0.6881;0.936565803864382;0.741200230813618
42.0;78.0;415.0;2326.0;1.0;0.0;0.0;71.5;126.0;12.16;166.8;127.0;14.18;211.6;86.0;9.52;8.3;2.0;2.24;3.0;1;1;international_plan > 0.00 AND total_intl_calls <= 3.00 AND number_vmail_messages <= 0.00 AND number_customer_service_calls > 2.00 AND total_day_charge <= 24.43 AND 14.16 < total_eve_charge <= 17.09 AND 199.70 < total_night_minutes <= 234.90 AND 166.60 < total_eve_minutes <= 201.00 AND total_day_minutes <= 143.67 AND 7.48 < total_night_charge <= 10.57 AND area_code > 408.00 AND total_eve_calls > 101.00 AND state > 13.00 AND voice_mail_plan <= 1.00 AND account_length > 73.00;15;0.7740693196405648;0.0001;1.0;0.0037313432835820895
32.0;118.0;510.0;3546.0;0.0;0.0;0.0;205.2;115.0;34.88;184.8;137.0;15.71;176.1;115.0;7.92;7.0;6.0;1.89;0.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00 AND number_customer_service_calls <= 1.00;3;0.9659735349716446;0.3902;0.9762516046213093;0.4388343912290825
19.0;81.0;510.0;3974.0;0.0;0.0;0.0;220.8;77.0;37.54;148.5;87.0;12.62;183.9;100.0;8.28;7.6;3.0;2.05;2.0;0;0;total_eve_minutes <= 201.00 AND international_plan <= 0.00 AND number_customer_service_calls <= 2.00 AND total_eve_charge <= 14.16;4;0.9733333333333334;0.182;0.9778393351800554;0.20369301788805538
31.0;74.0;415.0;3219.0;0.0;0.0;0.0;230.9;93.0;39.25;223.0;78.0;18.96;157.8;101.0;7.1;9.7;2.0;2.62;3.0;0;0;total_eve_minutes > 201.00 AND international_plan <= 0.00 AND total_night_minutes <= 166.30 AND total_day_charge > 30.55;4;0.9621212121212122;0.0554;0.8868778280542986;0.05654933641084824
18.0;51.0;510.0;130.0;0.0;1.0;24.0;179.2;76.0;30.46;253.3;64.0;21.53;196.5;108.0;8.84;15.1;3.0;4.08;1.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 2.00;2;0.9568567026194145;0.2142;0.9559164733178654;0.23773802654356607
20.0;107.0;415.0;1029.0;0.0;0.0;0.0;294.9;71.0;50.13;192.8;78.0;16.39;148.1;87.0;6.66;13.2;5.0;3.56;1.0;1;1;total_day_minutes > 215.60 AND total_day_charge > 36.65 AND number_vmail_messages <= 0.00 AND total_intl_minutes > 12.10 AND total_eve_minutes > 166.60 AND voice_mail_plan <= 0.00 AND total_eve_charge > 14.16 AND phone_number <= 1258.75 AND total_intl_charge > 3.27 AND number_customer_service_calls <= 1.00 AND 13.00 < state <= 26.00 AND total_eve_calls <= 87.00 AND total_day_calls <= 88.00 AND total_intl_calls <= 6.00 AND 100.00 < account_length <= 127.00 AND total_night_calls <= 87.00;16;0.6134078212290502;0.0;1.0;0.0037313432835820895
6.0;106.0;510.0;4609.0;0.0;1.0;36.0;124.8;93.0;21.22;241.7;83.0;20.54;219.0;110.0;9.86;11.3;3.0;3.05;1.0;0;0;number_customer_service_calls <= 2.00 AND total_day_minutes <= 179.70;2;0.9574468085106383;0.3912;0.9491844416562107;0.4365262550490479
31.0;138.0;510.0;3819.0;0.0;0.0;0.0;220.2;89.0;37.43;88.3;125.0;7.51;195.3;79.0;8.79;12.9;5.0;3.48;0.0;0;0;total_intl_calls > 4.00 AND total_eve_minutes <= 166.60 AND number_customer_service_calls <= 1.00;3;0.9765625;0.0619;0.975609756097561;0.06924408540103866
41.0;91.0;510.0;6.0;0.0;0.0;0.0;149.0;115.0;25.33;245.3;105.0;20.85;260.0;94.0;11.7;8.3;3.0;2.24;0.0;0;0;total_day_minutes <= 179.70 AND international_plan <= 0.00;2;0.9552845528455285;0.4487;0.9241341396371633;0.484997114829775
30.0;174.0;408.0;463.0;0.0;0.0;0.0;139.4;96.0;23.7;143.4;108.0;12.19;225.2;107.0;10.13;10.0;5.0;2.7;2.0;0;0;total_day_minutes <= 179.70 AND total_intl_calls > 4.00 AND account_length > 100.00;3;0.9835390946502057;0.101;0.924433249370277;0.10588574725908828
11.0;106.0;415.0;1336.0;0.0;0.0;0.0;147.9;97.0;25.14;209.3;99.0;17.79;162.1;80.0;7.29;8.8;5.0;2.38;2.0;0;0;total_intl_calls > 4.00 AND total_night_minutes <= 166.30;2;0.9510703363914373;0.1003;0.9002493765586035;0.10415464512406232
35.0;86.0;408.0;2300.0;0.0;1.0;26.0;141.3;120.0;24.02;134.6;98.0;11.44;195.9;94.0;8.82;13.3;5.0;3.59;1.0;0;0;total_day_minutes <= 143.67 AND number_vmail_messages > 0.00;2;0.9588607594936709;0.0636;0.928030303030303;0.0706866705135603
6.0;54.0;415.0;3123.0;0.0;1.0;33.0;161.8;73.0;27.51;273.0;58.0;23.21;153.9;76.0;6.93;13.7;4.0;3.7;0.0;0;0;total_day_minutes <= 215.60 AND state <= 13.00;2;0.9565217391304348;0.2013;0.9149484536082474;0.20484708597807272
49.0;104.0;415.0;1448.0;0.0;0.0;0.0;225.9;123.0;38.4;162.8;106.0;13.84;272.1;85.0;12.24;10.1;4.0;2.73;1.0;0;0;number_customer_service_calls <= 1.00 AND total_eve_minutes <= 166.60;2;0.9588477366255144;0.1425;0.9541446208112875;0.15608770917484133
21.0;205.0;510.0;4533.0;0.0;1.0;24.0;175.8;139.0;29.89;155.0;98.0;13.18;180.7;64.0;8.13;7.8;5.0;2.11;2.0;0;0;total_day_charge <= 30.55 AND number_vmail_messages > 17.00;2;0.9596774193548387;0.1103;0.9110169491525424;0.12406231967686093
39.0;143.0;408.0;231.0;0.0;0.0;0.0;167.8;72.0;28.53;211.0;99.0;17.94;153.5;109.0;6.91;10.5;6.0;2.84;4.0;1;1;number_customer_service_calls > 2.00 AND total_day_charge <= 30.55 AND 201.00 < total_eve_minutes <= 233.50 AND total_night_charge <= 7.48 AND total_day_minutes <= 179.70 AND number_vmail_messages <= 0.00 AND 17.09 < total_eve_charge <= 19.85 AND total_eve_calls <= 101.00 AND total_night_minutes <= 166.30 AND 2.78 < total_intl_charge <= 3.27 AND total_day_calls <= 88.00 AND voice_mail_plan <= 0.00 AND phone_number <= 1258.75 AND total_night_calls > 100.00 AND 26.00 < state <= 39.00 AND account_length > 127.00 AND total_intl_calls <= 6.00 AND total_intl_minutes > 10.30 AND area_code <= 415.00;19;0.6943521594684385;0.0002;1.0;0.0037313432835820895
38.0;43.0;408.0;4546.0;0.0;0.0;0.0;212.5;88.0;36.13;274.1;145.0;23.3;194.6;52.0;8.76;8.6;6.0;2.32;0.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9521586931155193;0.5992;0.9483627204030227;0.6517599538372764
15.0;96.0;415.0;1561.0;0.0;1.0;45.0;248.8;124.0;42.3;140.3;77.0;11.93;263.6;102.0;11.86;10.3;2.0;2.78;3.0;0;0;international_plan <= 0.00 AND number_vmail_messages > 17.00 AND total_night_minutes > 234.90;3;1.0;0.0548;0.9781659388646288;0.06462781304096941
4.0;90.0;510.0;1924.0;0.0;1.0;22.0;187.9;121.0;31.94;209.9;101.0;17.84;256.7;102.0;11.55;10.4;5.0;2.81;2.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 2.00 AND international_plan <= 0.00;3;0.9774774774774775;0.191;0.9808429118773946;0.22158107328332372
46.0;43.0;408.0;210.0;0.0;0.0;0.0;135.8;125.0;23.09;163.2;88.0;13.87;229.8;106.0;10.34;12.6;3.0;3.4;0.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9678899082568807;0.4344;0.9495305164319249;0.4668205424120023
36.0;172.0;408.0;3699.0;0.0;0.0;0.0;203.9;109.0;34.66;234.0;123.0;19.89;160.7;65.0;7.23;17.8;4.0;4.81;4.0;0;0;international_plan <= 0.00 AND total_day_charge <= 36.65;2;0.9501312335958005;0.6963;0.936565803864382;0.741200230813618
16.0;47.0;510.0;4801.0;1.0;0.0;0.0;47.8;120.0;8.13;178.9;123.0;15.21;152.6;96.0;6.87;13.3;7.0;3.59;0.0;1;1;international_plan > 0.00 AND total_intl_charge > 3.27 AND total_intl_minutes > 12.10 AND total_day_minutes <= 143.67 AND total_night_minutes <= 166.30 AND 166.60 < total_eve_minutes <= 233.50 AND total_day_charge <= 24.43 AND 87.00 < total_night_calls <= 113.00 AND account_length <= 100.00 AND total_eve_charge > 14.16 AND voice_mail_plan <= 1.00 AND total_night_charge <= 10.57 AND phone_number > 2516.50 AND state <= 39.00 AND total_day_calls > 88.00;15;0.9607843137254902;0.0003;1.0;0.0037313432835820895
16.0;46.0;510.0;1990.0;0.0;0.0;0.0;250.3;100.0;42.55;260.6;90.0;22.15;195.0;104.0;8.78;13.3;2.0;3.59;2.0;1;1;1.00 < number_customer_service_calls <= 2.00 AND total_day_charge > 36.65 AND total_eve_minutes > 233.50 AND total_day_minutes > 215.60 AND voice_mail_plan <= 0.00 AND total_eve_charge > 19.85 AND total_night_charge > 7.48 AND number_vmail_messages <= 0.00 AND total_intl_charge > 3.27 AND total_intl_calls <= 3.00 AND 1258.75 < phone_number <= 2516.50 AND 88.00 < total_day_calls <= 101.00 AND area_code > 415.00 AND total_intl_minutes > 12.10 AND 166.30 < total_night_minutes <= 199.70 AND 13.00 < state <= 26.00 AND 87.00 < total_eve_calls <= 101.00 AND 100.00 < total_night_calls <= 113.00 AND account_length <= 73.00 AND international_plan <= 0.00;20;0.9106529209621993;0.0001;1.0;0.0037313432835820895
36.0;57.0;408.0;3541.0;0.0;1.0;25.0;176.8;94.0;30.06;195.0;75.0;16.58;213.5;116.0;9.61;8.3;4.0;2.24;0.0;0;0;total_day_minutes <= 215.60 AND voice_mail_plan > 0.00;2;0.9572953736654805;0.2027;0.928030303030303;0.2120600115406809
48.0;16.0;510.0;4092.0;0.0;0.0;0.0;229.6;78.0;39.03;205.7;108.0;17.48;166.2;91.0;7.48;10.8;2.0;2.92;0.0;1;1;total_intl_calls <= 3.00 AND total_day_charge > 36.65 AND total_eve_minutes > 201.00 AND total_day_minutes > 215.60 AND number_vmail_messages <= 0.00 AND total_eve_charge > 17.09 AND voice_mail_plan <= 0.00 AND 2.78 < total_intl_charge <= 3.27 AND total_night_calls > 87.00 AND 10.30 < total_intl_minutes <= 12.10 AND state > 26.00 AND number_customer_service_calls <= 1.00 AND phone_number > 3768.25 AND 87.00 < total_eve_calls <= 114.00 AND account_length <= 73.00 AND area_code > 415.00 AND total_day_calls <= 88.00 AND total_night_charge <= 8.99;18;0.6111111111111112;0.0001;1.0;0.0037313432835820895
18.0;9.0;415.0;4350.0;0.0;1.0;39.0;214.1;108.0;36.4;169.2;115.0;14.38;189.7;117.0;8.54;10.1;3.0;2.73;1.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00 AND number_vmail_messages > 0.00;3;0.9766666666666667;0.1805;0.9568245125348189;0.19821119446047317
34.0;40.0;510.0;2682.0;0.0;0.0;0.0;115.7;105.0;19.67;127.8;113.0;10.86;107.5;91.0;4.84;9.3;6.0;2.51;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00 AND total_day_charge <= 24.43;3;0.9862385321100917;0.196;0.9531442663378545;0.22302365839584534
37.0;135.0;415.0;2562.0;0.0;0.0;0.0;263.8;66.0;44.85;251.3;116.0;21.36;200.1;112.0;9.0;8.4;2.0;2.27;5.0;1;1;number_customer_service_calls > 2.00 AND voice_mail_plan <= 0.00 AND total_day_charge > 36.65 AND total_eve_charge > 17.09 AND total_day_minutes > 215.60 AND total_eve_minutes > 233.50 AND total_night_minutes > 166.30 AND number_vmail_messages <= 0.00 AND total_night_charge > 8.99 AND total_intl_calls <= 3.00 AND phone_number <= 3768.25 AND total_eve_calls > 114.00 AND account_length > 100.00 AND 87.00 < total_night_calls <= 113.00 AND area_code <= 415.00 AND total_intl_minutes <= 10.30 AND total_intl_charge <= 2.78 AND 13.00 < state <= 39.00;18;0.8180970149253731;0.0003;1.0;0.0037313432835820895
32.0;77.0;408.0;4225.0;1.0;0.0;0.0;192.7;82.0;32.76;198.0;91.0;16.83;204.2;95.0;9.19;9.0;6.0;2.43;1.0;0;0;total_eve_minutes <= 201.00 AND number_customer_service_calls <= 1.00 AND total_day_minutes <= 215.60;3;0.9799139167862266;0.2199;0.9558472553699284;0.23110213502596652
46.0;126.0;415.0;3970.0;0.0;0.0;0.0;226.2;88.0;38.45;140.3;114.0;11.93;208.9;110.0;9.4;6.4;2.0;1.73;0.0;0;0;number_customer_service_calls <= 1.00 AND total_eve_minutes <= 166.60;2;0.9510086455331412;0.1368;0.9541446208112875;0.15608770917484133
45.0;121.0;415.0;1600.0;0.0;0.0;0.0;134.1;112.0;22.8;195.1;104.0;16.58;159.6;139.0;7.18;10.5;2.0;2.84;2.0;0;0;international_plan <= 0.00 AND total_day_charge <= 36.65 AND number_customer_service_calls <= 2.00;3;0.9770992366412213;0.5347;0.9756992205410362;0.6139642238892095
42.0;37.0;415.0;4524.0;0.0;0.0;0.0;221.0;126.0;37.57;204.5;110.0;17.38;118.0;98.0;5.31;6.8;3.0;1.84;4.0;0;0;international_plan <= 0.00 AND state > 39.00;2;0.9601449275362319;0.228;0.8933030646992054;0.22706289671090593
46.0;74.0;415.0;568.0;0.0;1.0;24.0;124.2;146.0;21.11;266.2;84.0;22.63;156.7;108.0;7.05;11.5;6.0;3.11;3.0;0;0;total_day_charge <= 36.65 AND total_intl_calls > 4.00 AND number_vmail_messages > 0.00;3;0.9851485148514851;0.0754;0.9354838709677419;0.08366993652625505
24.0;116.0;408.0;2274.0;0.0;0.0;0.0;51.1;106.0;8.69;208.6;137.0;17.73;198.0;92.0;8.91;12.3;3.0;3.32;1.0;0;0;number_customer_service_calls <= 1.00 AND total_day_minutes <= 143.67;2;0.9542682926829268;0.1381;0.9583333333333334;0.15262550490478938
13.0;114.0;408.0;2807.0;0.0;1.0;19.0;154.6;100.0;26.28;241.6;109.0;20.54;160.0;112.0;7.2;12.6;1.0;3.4;3.0;0;0;voice_mail_plan > 0.00 AND number_vmail_messages > 17.00 AND total_night_charge <= 7.48;3;0.9751243781094527;0.0647;0.9209486166007905;0.06722446624350836
1.0;47.0;408.0;4040.0;0.0;1.0;28.0;141.3;94.0;24.02;168.0;108.0;14.28;113.5;84.0;5.11;7.8;2.0;2.11;1.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 2.00 AND number_vmail_messages > 0.00;3;0.9754901960784313;0.2155;0.9558652729384437;0.23744950952106175
