compactness;circularity;distance_circularity;radius_ratio;pr_axis_aspect_ratio;max_length_aspect_ratio;scatter_ratio;elongatedness;pr_axis_rectangularity;max_length_rectangularity;scaled_variance_major;scaled_variance_minor;scaled_radius_of_gyration;skewness_about_major;skewness_about_minor;kurtosis_about_major;kurtosis_about_minor;hollows_ratio;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
85.0;45.0;82.0;133.0;56.0;11.0;159.0;43.0;20.0;156.0;170.0;362.0;173.0;76.0;10.0;21.0;183.0;193.0;3;3;elongatedness > 33.00 AND max_length_aspect_ratio > 10.00 AND scaled_variance_major <= 178.00 AND max_length_rectangularity > 146.00 AND kurtosis_about_minor <= 184.00 AND hollows_ratio > 191.00;6;0.9553571428571429;0.025;1.0;0.11042944785276074
104.0;50.0;96.0;211.0;65.0;10.0;187.0;35.0;22.0;156.0;207.0;527.0;195.0;65.0;3.0;7.0;195.0;206.0;2;2;elongatedness <= 43.00 AND skewness_about_major <= 71.00 AND compactness > 100.00 AND hollows_ratio > 201.00 AND scaled_variance_minor <= 584.50 AND max_length_aspect_ratio > 8.00 AND max_length_rectangularity <= 160.00 AND skewness_about_minor <= 6.00 AND pr_axis_aspect_ratio <= 65.00 AND 6.00 < kurtosis_about_major <= 11.00 AND scaled_radius_of_gyration > 174.00 AND scaled_variance_major <= 217.00 AND distance_circularity <= 98.00 AND circularity > 40.00;14;0.9522613065326633;0.0018;1.0;0.012195121951219513
95.0;51.0;96.0;196.0;63.0;9.0;190.0;35.0;22.0;161.0;208.0;543.0;235.0;68.0;13.0;0.0;191.0;198.0;1;1;scaled_variance_minor > 365.00 AND pr_axis_rectangularity > 20.00 AND max_length_aspect_ratio > 8.00 AND compactness <= 100.00 AND elongatedness <= 43.00 AND max_length_rectangularity > 160.00 AND distance_circularity > 80.00 AND hollows_ratio > 191.00 AND radius_ratio <= 196.00 AND kurtosis_about_major <= 6.00;10;0.9513274336283186;0.0073;1.0;0.032432432432432434
93.0;51.0;90.0;209.0;69.0;8.0;183.0;36.0;22.0;156.0;211.0;506.0;230.0;70.0;6.0;1.0;189.0;196.0;2;2;elongatedness <= 43.00 AND 67.00 < skewness_about_major <= 71.00 AND scaled_radius_of_gyration > 198.00 AND compactness > 87.00 AND max_length_aspect_ratio > 7.00 AND 146.00 < max_length_rectangularity <= 160.00 AND hollows_ratio > 191.00 AND scaled_variance_minor <= 584.50 AND kurtosis_about_minor <= 189.00 AND scaled_variance_major <= 217.00 AND kurtosis_about_major <= 19.00 AND skewness_about_minor <= 6.00;12;0.9626556016597511;0.0014;1.0;0.012195121951219513
86.0;38.0;58.0;119.0;56.0;4.0;118.0;57.0;17.0;129.0;140.0;208.0;152.0;78.0;9.0;2.0;184.0;186.0;3;3;elongatedness > 46.00 AND scaled_variance_minor <= 319.00 AND kurtosis_about_major <= 6.00 AND 2.00 < skewness_about_minor <= 9.00 AND scatter_ratio <= 147.00 AND pr_axis_aspect_ratio <= 61.00 AND 148.75 < scaled_radius_of_gyration <= 174.00 AND skewness_about_major > 67.00 AND scaled_variance_major <= 178.00;9;0.9011194029850746;0.0083;0.8333333333333334;0.03067484662576687
82.0;39.0;86.0;140.0;54.0;7.0;153.0;45.0;19.0;134.0;174.0;338.0;139.0;71.0;11.0;18.0;183.0;189.0;1;1;compactness <= 87.00 AND distance_circularity > 80.00 AND skewness_about_major <= 75.00 AND scaled_variance_minor > 319.00 AND max_length_rectangularity <= 136.00 AND pr_axis_aspect_ratio <= 61.00 AND skewness_about_minor > 9.00 AND max_length_aspect_ratio <= 7.00;8;0.9851851851851852;0.0013;1.0;0.010810810810810811
91.0;40.0;76.0;171.0;67.0;7.0;149.0;44.0;19.0;135.0;169.0;332.0;144.0;68.0;4.0;17.0;192.0;200.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND scaled_variance_minor <= 584.50 AND elongatedness > 43.00 AND scatter_ratio > 147.00;5;0.9794238683127572;0.0122;1.0;0.05952380952380952
100.0;46.0;85.0;164.0;64.0;11.0;163.0;42.0;20.0;163.0;176.0;387.0;170.0;71.0;18.0;0.0;189.0;196.0;3;3;max_length_rectangularity > 160.00 AND scaled_variance_major <= 178.00 AND max_length_aspect_ratio > 10.00;3;1.0;0.0131;1.0;0.06134969325153374
83.0;37.0;49.0;112.0;55.0;5.0;122.0;55.0;17.0;128.0;144.0;219.0;146.0;85.0;8.0;16.0;180.0;184.0;3;3;elongatedness > 46.00 AND scaled_variance_minor <= 319.00 AND 11.00 < kurtosis_about_major <= 19.00 AND 6.00 < skewness_about_minor <= 9.00 AND scatter_ratio <= 147.00 AND pr_axis_aspect_ratio <= 57.00 AND skewness_about_major > 75.00 AND max_length_aspect_ratio <= 7.00 AND distance_circularity <= 70.00 AND scaled_variance_major <= 167.00 AND pr_axis_rectangularity <= 19.00 AND circularity <= 40.00;12;0.8437067773167358;0.005;1.0;0.024539877300613498
85.0;43.0;66.0;123.0;56.0;6.0;148.0;46.0;19.0;145.0;166.0;319.0;171.0;85.0;6.0;11.0;179.0;182.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND scatter_ratio > 147.00 AND distance_circularity <= 70.00;4;0.9512635379061372;0.0449;0.9;0.16071428571428573
103.0;49.0;107.0;179.0;54.0;12.0;208.0;32.0;24.0;159.0;214.0;644.0;183.0;66.0;1.0;12.0;191.0;200.0;1;1;scaled_variance_minor > 584.50 AND distance_circularity > 98.00 AND 191.00 < hollows_ratio <= 201.00 AND circularity > 44.00 AND elongatedness <= 33.00 AND skewness_about_major <= 67.00 AND pr_axis_aspect_ratio <= 57.00 AND radius_ratio > 141.00 AND scaled_variance_major <= 217.00;9;0.9540636042402827;0.0044;1.0;0.021621621621621623
95.0;44.0;84.0;158.0;62.0;10.0;145.0;46.0;19.0;148.0;163.0;312.0;166.0;64.0;10.0;6.0;199.0;206.0;3;3;elongatedness > 43.00 AND max_length_aspect_ratio > 8.00 AND kurtosis_about_major <= 11.00 AND kurtosis_about_minor > 189.00;4;0.9522292993630573;0.0223;1.0;0.09815950920245399
85.0;40.0;66.0;121.0;52.0;4.0;152.0;44.0;19.0;133.0;170.0;340.0;163.0;87.0;13.0;3.0;180.0;183.0;1;1;compactness <= 87.00 AND skewness_about_minor > 9.00 AND scaled_variance_minor > 319.00 AND pr_axis_aspect_ratio <= 57.00 AND max_length_rectangularity <= 136.00 AND scatter_ratio > 147.00;6;0.9722222222222222;0.0068;1.0;0.032432432432432434
82.0;44.0;63.0;123.0;54.0;7.0;151.0;45.0;19.0;147.0;166.0;329.0;185.0;81.0;3.0;4.0;179.0;182.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND scaled_radius_of_gyration > 174.00 AND hollows_ratio <= 191.00;4;0.9741219963031423;0.061;0.9767441860465116;0.25
91.0;42.0;81.0;193.0;69.0;5.0;169.0;38.0;20.0;137.0;184.0;434.0;156.0;68.0;3.0;23.0;198.0;204.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND kurtosis_about_minor > 193.25 AND kurtosis_about_major > 19.00;4;1.0;0.0133;1.0;0.05357142857142857
90.0;36.0;57.0;130.0;57.0;6.0;121.0;56.0;17.0;127.0;137.0;216.0;132.0;68.0;22.0;23.0;190.0;195.0;2;2;max_length_rectangularity <= 136.00 AND skewness_about_minor > 9.00 AND compactness > 87.00 AND kurtosis_about_major > 19.00 AND scaled_variance_minor <= 365.00 AND 184.00 < kurtosis_about_minor <= 193.25 AND skewness_about_major <= 71.00 AND pr_axis_aspect_ratio <= 65.00 AND scatter_ratio <= 197.25 AND max_length_aspect_ratio <= 7.00 AND radius_ratio <= 141.00 AND scaled_radius_of_gyration <= 198.00 AND scaled_variance_major <= 217.00 AND hollows_ratio <= 197.00;14;0.9534883720930233;0.0008;1.0;0.012195121951219513
91.0;38.0;76.0;172.0;61.0;8.0;167.0;40.0;20.0;134.0;196.0;415.0;145.0;71.0;0.0;28.0;189.0;198.0;1;2;max_length_rectangularity <= 136.00 AND max_length_aspect_ratio > 7.00 AND hollows_ratio > 197.00 AND 319.00 < scaled_variance_minor <= 584.50 AND elongatedness > 33.00 AND compactness > 87.00 AND kurtosis_about_major > 6.00 AND pr_axis_rectangularity > 19.00 AND 184.00 < kurtosis_about_minor <= 193.25 AND scatter_ratio > 157.00;10;0.9664179104477612;0.0045;1.0;0.024390243902439025
85.0;38.0;72.0;130.0;53.0;9.0;134.0;51.0;18.0;132.0;145.0;261.0;123.0;65.0;1.0;24.0;188.0;198.0;1;1;compactness <= 87.00 AND kurtosis_about_major > 19.00 AND 8.00 < max_length_aspect_ratio <= 10.00 AND max_length_rectangularity <= 136.00 AND skewness_about_major <= 67.00 AND distance_circularity > 70.00 AND pr_axis_aspect_ratio <= 65.00 AND hollows_ratio > 197.00;8;0.95625;0.003;1.0;0.016216216216216217
80.0;43.0;68.0;120.0;54.0;8.0;150.0;45.0;19.0;145.0;171.0;329.0;176.0;85.0;4.0;8.0;179.0;183.0;0;0;max_length_aspect_ratio <= 8.00 AND skewness_about_major > 75.00 AND scaled_radius_of_gyration > 174.00 AND compactness <= 87.00;4;0.9770833333333333;0.0405;0.9655172413793104;0.16666666666666666
83.0;46.0;68.0;139.0;59.0;6.0;150.0;44.0;19.0;146.0;172.0;336.0;183.0;74.0;5.0;3.0;185.0;191.0;0;0;max_length_aspect_ratio <= 7.00 AND hollows_ratio <= 191.00 AND scaled_radius_of_gyration > 174.00;3;0.9768518518518519;0.0696;0.9791666666666666;0.27976190476190477
82.0;44.0;72.0;150.0;64.0;7.0;154.0;44.0;19.0;144.0;181.0;350.0;177.0;80.0;0.0;16.0;183.0;187.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND scaled_variance_major > 178.00;3;0.9506802721088435;0.042;1.0;0.16666666666666666
87.0;42.0;60.0;116.0;51.0;6.0;150.0;46.0;19.0;141.0;169.0;324.0;171.0;85.0;2.0;14.0;178.0;182.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND scaled_variance_major > 167.00 AND distance_circularity <= 70.00;4;0.9747081712062257;0.0341;0.9166666666666666;0.13095238095238096
94.0;37.0;73.0;186.0;71.0;7.0;154.0;42.0;19.0;127.0;171.0;362.0;132.0;67.0;2.0;8.0;197.0;206.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND kurtosis_about_minor > 193.25 AND max_length_rectangularity <= 136.00;4;1.0;0.0228;1.0;0.09523809523809523
93.0;36.0;63.0;139.0;57.0;8.0;132.0;50.0;18.0;136.0;158.0;260.0;121.0;67.0;3.0;27.0;193.0;201.0;3;3;elongatedness > 43.00 AND 7.00 < max_length_aspect_ratio <= 10.00 AND scaled_variance_major <= 178.00 AND 191.00 < hollows_ratio <= 201.00 AND kurtosis_about_minor <= 193.25 AND 87.00 < compactness <= 100.00 AND pr_axis_aspect_ratio <= 61.00 AND 2.00 < skewness_about_minor <= 6.00 AND scaled_variance_minor <= 319.00 AND skewness_about_major <= 75.00;10;0.8733509234828496;0.0042;1.0;0.018404907975460124
107.0;53.0;108.0;213.0;64.0;12.0;206.0;32.0;23.0;163.0;216.0;627.0;202.0;65.0;21.0;22.0;194.0;205.0;2;2;elongatedness <= 33.00 AND skewness_about_major <= 67.00 AND compactness > 100.00 AND skewness_about_minor > 9.00 AND hollows_ratio > 201.00 AND 61.00 < pr_axis_aspect_ratio <= 65.00 AND scaled_variance_major <= 217.00 AND kurtosis_about_major > 6.00 AND 19.00 < pr_axis_rectangularity <= 23.00 AND scaled_radius_of_gyration > 198.00 AND max_length_aspect_ratio > 8.00;11;0.9346049046321526;0.0012;1.0;0.012195121951219513
92.0;40.0;82.0;163.0;63.0;9.0;146.0;45.0;19.0;140.0;165.0;319.0;137.0;64.0;9.0;0.0;199.0;206.0;3;3;elongatedness > 43.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00;3;0.9517426273458445;0.0688;0.9361702127659575;0.26993865030674846
84.0;35.0;53.0;122.0;57.0;4.0;116.0;59.0;17.0;123.0;135.0;196.0;128.0;76.0;10.0;27.0;183.0;190.0;2;2;max_length_rectangularity <= 136.00 AND skewness_about_minor > 9.00 AND kurtosis_about_major > 19.00 AND pr_axis_aspect_ratio <= 57.00 AND skewness_about_major > 75.00 AND scaled_variance_minor <= 319.00 AND scaled_radius_of_gyration <= 198.00 AND scaled_variance_major <= 178.00 AND pr_axis_rectangularity <= 19.00 AND elongatedness > 46.00 AND scatter_ratio <= 157.00 AND distance_circularity <= 70.00 AND compactness <= 100.00 AND circularity <= 40.00 AND max_length_aspect_ratio <= 7.00 AND kurtosis_about_minor <= 184.00 AND radius_ratio <= 141.00;17;0.8653846153846154;0.0012;1.0;0.012195121951219513
111.0;54.0;103.0;171.0;50.0;11.0;221.0;30.0;25.0;172.0;227.0;727.0;201.0;69.0;15.0;6.0;190.0;198.0;1;1;scaled_variance_minor > 584.50 AND distance_circularity > 98.00 AND kurtosis_about_major <= 6.00 AND elongatedness <= 33.00 AND max_length_aspect_ratio > 10.00 AND 191.00 < hollows_ratio <= 201.00 AND pr_axis_aspect_ratio <= 57.00 AND skewness_about_major <= 71.00 AND 168.00 < radius_ratio <= 196.00 AND kurtosis_about_minor > 189.00 AND skewness_about_minor > 9.00 AND scaled_radius_of_gyration > 198.00 AND max_length_rectangularity > 160.00 AND circularity > 49.00 AND scatter_ratio > 197.25 AND scaled_variance_major > 217.00 AND compactness > 87.00;17;0.9104859335038363;0.0016;1.0;0.010810810810810811
91.0;49.0;86.0;195.0;63.0;8.0;177.0;37.0;21.0;156.0;203.0;473.0;201.0;67.0;7.0;5.0;192.0;198.0;1;1;compactness <= 93.00 AND pr_axis_rectangularity > 20.00 AND max_length_aspect_ratio > 7.00 AND kurtosis_about_major <= 6.00 AND radius_ratio <= 196.00;5;0.981042654028436;0.003;1.0;0.016216216216216217
95.0;36.0;73.0;191.0;73.0;6.0;156.0;41.0;19.0;126.0;184.0;374.0;124.0;71.0;2.0;19.0;199.0;204.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND distance_circularity <= 80.00 AND compactness > 93.00;4;1.0;0.0418;1.0;0.16666666666666666
101.0;53.0;108.0;184.0;54.0;12.0;216.0;31.0;24.0;172.0;220.0;685.0;187.0;68.0;4.0;24.0;190.0;201.0;1;1;scaled_variance_minor > 584.50 AND distance_circularity > 98.00 AND scaled_radius_of_gyration <= 198.00 AND pr_axis_aspect_ratio <= 57.00 AND elongatedness <= 33.00 AND max_length_aspect_ratio > 8.00 AND skewness_about_minor <= 9.00 AND scatter_ratio > 197.25 AND radius_ratio <= 196.00;9;1.0;0.0081;1.0;0.032432432432432434
96.0;40.0;78.0;170.0;58.0;7.0;174.0;38.0;21.0;139.0;197.0;455.0;160.0;68.0;3.0;29.0;191.0;200.0;2;2;elongatedness <= 43.00 AND circularity <= 40.00 AND kurtosis_about_minor <= 193.25 AND compactness > 93.00 AND max_length_rectangularity <= 146.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND kurtosis_about_major > 11.00 AND max_length_aspect_ratio <= 7.00 AND 147.00 < scatter_ratio <= 197.25 AND scaled_variance_minor <= 584.50 AND scaled_radius_of_gyration <= 174.00 AND radius_ratio <= 196.00 AND hollows_ratio > 197.00;13;0.9615384615384616;0.0018;1.0;0.012195121951219513
100.0;48.0;95.0;209.0;68.0;7.0;199.0;32.0;23.0;150.0;216.0;605.0;200.0;73.0;7.0;11.0;192.0;194.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND skewness_about_major > 71.00 AND kurtosis_about_major <= 11.00;4;0.9772727272727273;0.0289;1.0;0.125
101.0;52.0;105.0;162.0;53.0;10.0;212.0;31.0;24.0;163.0;226.0;669.0;204.0;74.0;12.0;11.0;186.0;194.0;1;1;scaled_variance_minor > 584.50 AND elongatedness <= 33.00 AND max_length_aspect_ratio > 7.00 AND hollows_ratio <= 197.00 AND distance_circularity > 98.00 AND skewness_about_minor > 9.00 AND radius_ratio <= 168.00 AND skewness_about_major <= 75.00 AND kurtosis_about_minor <= 189.00;9;0.9724409448818898;0.0014;1.0;0.010810810810810811
102.0;43.0;96.0;197.0;63.0;10.0;185.0;36.0;22.0;142.0;202.0;513.0;139.0;65.0;8.0;12.0;195.0;204.0;1;2;compactness > 100.00 AND pr_axis_rectangularity > 20.00 AND skewness_about_major <= 71.00 AND hollows_ratio > 197.00 AND radius_ratio > 168.00 AND elongatedness <= 43.00 AND scaled_variance_minor <= 584.50 AND max_length_aspect_ratio > 7.00 AND 6.00 < kurtosis_about_major <= 19.00 AND scatter_ratio <= 197.25 AND distance_circularity > 80.00 AND skewness_about_minor <= 9.00;12;0.9761904761904762;0.0057;1.0;0.03048780487804878
86.0;35.0;44.0;110.0;54.0;2.0;119.0;57.0;17.0;121.0;139.0;208.0;137.0;90.0;6.0;1.0;180.0;183.0;3;3;elongatedness > 46.00 AND scaled_variance_minor <= 319.00 AND kurtosis_about_major <= 6.00 AND pr_axis_aspect_ratio <= 57.00 AND 2.00 < skewness_about_minor <= 6.00 AND scatter_ratio <= 147.00 AND scaled_variance_major <= 167.00 AND skewness_about_major > 67.00 AND hollows_ratio <= 201.00 AND kurtosis_about_minor <= 189.00;10;0.8269005847953217;0.008;0.6666666666666666;0.024539877300613498
86.0;39.0;84.0;149.0;57.0;8.0;156.0;43.0;20.0;133.0;185.0;358.0;157.0;74.0;0.0;23.0;183.0;190.0;1;1;compactness <= 87.00 AND scaled_variance_major > 178.00 AND max_length_aspect_ratio > 7.00 AND max_length_rectangularity <= 136.00;4;1.0;0.0069;1.0;0.02702702702702703
85.0;39.0;57.0;126.0;56.0;6.0;114.0;58.0;17.0;135.0;134.0;195.0;145.0;64.0;17.0;7.0;197.0;202.0;3;3;elongatedness > 46.00 AND skewness_about_minor > 9.00 AND scaled_variance_minor <= 319.00 AND hollows_ratio > 201.00 AND 6.00 < kurtosis_about_major <= 11.00 AND pr_axis_aspect_ratio <= 61.00 AND kurtosis_about_minor > 193.25 AND scatter_ratio <= 147.00 AND skewness_about_major <= 75.00 AND scaled_variance_major <= 167.00 AND radius_ratio <= 141.00;11;0.8473389355742297;0.0014;1.0;0.012269938650306749
97.0;48.0;105.0;212.0;64.0;11.0;201.0;33.0;23.0;155.0;212.0;602.0;162.0;64.0;2.0;7.0;193.0;202.0;1;1;scaled_variance_minor > 584.50 AND distance_circularity > 98.00 AND elongatedness <= 33.00 AND skewness_about_major <= 67.00 AND scatter_ratio > 197.25 AND scaled_radius_of_gyration <= 198.00 AND max_length_aspect_ratio > 7.00 AND skewness_about_minor <= 2.00;8;0.9798657718120806;0.0071;1.0;0.03783783783783784
84.0;43.0;76.0;180.0;75.0;7.0;155.0;43.0;19.0;143.0;180.0;359.0;173.0;77.0;5.0;12.0;185.0;190.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND hollows_ratio <= 191.00;3;1.0;0.0158;1.0;0.06547619047619048
94.0;37.0;72.0;146.0;60.0;9.0;133.0;50.0;18.0;135.0;161.0;262.0;128.0;69.0;2.0;7.0;192.0;195.0;3;3;elongatedness > 46.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00 AND kurtosis_about_major <= 11.00;4;1.0;0.0051;1.0;0.03680981595092025
84.0;36.0;75.0;136.0;55.0;6.0;140.0;48.0;18.0;125.0;166.0;290.0;138.0;71.0;4.0;36.0;189.0;195.0;2;2;max_length_rectangularity <= 136.00 AND kurtosis_about_major > 19.00 AND 67.00 < skewness_about_major <= 71.00 AND 184.00 < kurtosis_about_minor <= 189.00 AND 70.00 < distance_circularity <= 98.00 AND pr_axis_aspect_ratio <= 57.00 AND 191.00 < hollows_ratio <= 201.00 AND scaled_variance_minor <= 319.00 AND 2.00 < skewness_about_minor <= 6.00 AND scaled_variance_major <= 178.00 AND radius_ratio <= 141.00 AND pr_axis_rectangularity <= 19.00 AND max_length_aspect_ratio <= 7.00;13;0.8696319018404908;0.0011;1.0;0.012195121951219513
100.0;54.0;102.0;206.0;65.0;10.0;198.0;33.0;23.0;164.0;224.0;587.0;240.0;72.0;4.0;11.0;187.0;196.0;2;2;elongatedness <= 33.00 AND max_length_aspect_ratio > 8.00 AND 61.00 < pr_axis_aspect_ratio <= 65.00 AND skewness_about_minor > 2.00 AND 6.00 < kurtosis_about_major <= 19.00 AND compactness > 93.00 AND 20.00 < pr_axis_rectangularity <= 23.00 AND 67.00 < skewness_about_major <= 75.00 AND hollows_ratio > 191.00 AND 184.00 < kurtosis_about_minor <= 189.00;10;0.8527131782945736;0.0028;1.0;0.018292682926829267
89.0;38.0;77.0;161.0;62.0;7.0;149.0;45.0;19.0;129.0;174.0;327.0;153.0;71.0;6.0;21.0;188.0;193.0;2;2;max_length_rectangularity <= 136.00 AND kurtosis_about_major > 19.00 AND 57.00 < pr_axis_aspect_ratio <= 65.00 AND 67.00 < skewness_about_major <= 71.00 AND compactness > 87.00 AND kurtosis_about_minor <= 193.25 AND scaled_variance_minor <= 584.50 AND scaled_radius_of_gyration > 148.75 AND scaled_variance_major <= 217.00 AND hollows_ratio > 191.00;10;0.969047619047619;0.0053;1.0;0.024390243902439025
99.0;43.0;89.0;195.0;63.0;8.0;186.0;35.0;22.0;144.0;210.0;521.0;166.0;68.0;6.0;13.0;191.0;199.0;2;2;elongatedness <= 43.00 AND skewness_about_major <= 71.00 AND 7.00 < max_length_aspect_ratio <= 8.00 AND max_length_rectangularity <= 146.00 AND compactness > 87.00 AND kurtosis_about_major > 6.00 AND scaled_radius_of_gyration <= 174.00 AND scaled_variance_minor <= 584.50 AND distance_circularity > 80.00 AND scatter_ratio <= 197.25 AND kurtosis_about_minor <= 193.25;11;0.9804878048780488;0.0046;1.0;0.024390243902439025
87.0;38.0;71.0;123.0;53.0;8.0;137.0;49.0;18.0;127.0;158.0;277.0;145.0;75.0;0.0;9.0;181.0;186.0;2;2;max_length_rectangularity <= 136.00 AND 7.00 < max_length_aspect_ratio <= 8.00 AND 70.00 < distance_circularity <= 80.00 AND scatter_ratio <= 157.00 AND pr_axis_aspect_ratio <= 57.00 AND scaled_variance_minor <= 319.00 AND 6.00 < kurtosis_about_major <= 11.00 AND 71.00 < skewness_about_major <= 75.00 AND skewness_about_minor <= 2.00 AND scaled_variance_major <= 178.00 AND hollows_ratio <= 191.00 AND kurtosis_about_minor <= 189.00 AND pr_axis_rectangularity <= 23.00 AND circularity <= 40.00 AND scaled_radius_of_gyration <= 198.00;15;0.7586872586872587;0.002;1.0;0.012195121951219513
101.0;55.0;105.0;182.0;59.0;10.0;215.0;31.0;24.0;177.0;221.0;678.0;223.0;74.0;12.0;26.0;186.0;195.0;1;1;scaled_variance_minor > 584.50 AND distance_circularity > 98.00 AND 191.00 < hollows_ratio <= 197.00 AND elongatedness <= 33.00 AND max_length_aspect_ratio > 8.00 AND kurtosis_about_major > 19.00 AND pr_axis_aspect_ratio <= 61.00 AND skewness_about_major <= 75.00 AND kurtosis_about_minor <= 189.00;9;0.95578231292517;0.005;1.0;0.02702702702702703
100.0;46.0;81.0;187.0;61.0;9.0;166.0;40.0;20.0;154.0;189.0;415.0;175.0;63.0;13.0;9.0;198.0;207.0;2;2;elongatedness <= 43.00 AND skewness_about_major <= 67.00 AND 8.00 < max_length_aspect_ratio <= 10.00 AND hollows_ratio > 201.00 AND 6.00 < kurtosis_about_major <= 19.00 AND 365.00 < scaled_variance_minor <= 584.50 AND 87.00 < compactness <= 100.00 AND max_length_rectangularity <= 160.00 AND 80.00 < distance_circularity <= 98.00 AND 157.00 < scatter_ratio <= 197.25 AND 178.00 < scaled_variance_major <= 217.00 AND 168.00 < radius_ratio <= 196.00 AND 57.00 < pr_axis_aspect_ratio <= 65.00 AND pr_axis_rectangularity > 19.00;14;0.9022140221402214;0.0097;1.0;0.042682926829268296
89.0;38.0;82.0;156.0;59.0;8.0;153.0;43.0;19.0;129.0;179.0;351.0;137.0;70.0;1.0;1.0;187.0;192.0;2;2;max_length_rectangularity <= 136.00 AND distance_circularity > 80.00 AND skewness_about_major <= 71.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND compactness > 87.00 AND scaled_variance_minor <= 584.50 AND kurtosis_about_minor <= 193.25 AND 147.00 < scatter_ratio <= 197.25 AND max_length_aspect_ratio <= 10.00 AND skewness_about_minor <= 9.00;10;0.9523809523809523;0.0073;1.0;0.036585365853658534
90.0;47.0;73.0;136.0;58.0;11.0;161.0;42.0;20.0;153.0;172.0;376.0;185.0;77.0;11.0;8.0;183.0;191.0;3;3;elongatedness > 33.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00 AND circularity > 44.00 AND kurtosis_about_minor <= 184.00;5;0.9611307420494699;0.031;1.0;0.1411042944785276
106.0;55.0;98.0;224.0;68.0;11.0;215.0;31.0;24.0;170.0;222.0;679.0;214.0;68.0;2.0;29.0;189.0;201.0;1;1;scaled_variance_minor > 584.50 AND kurtosis_about_major > 19.00 AND skewness_about_minor <= 2.00 AND max_length_aspect_ratio > 10.00 AND elongatedness <= 33.00 AND 191.00 < hollows_ratio <= 201.00 AND 80.00 < distance_circularity <= 98.00 AND skewness_about_major <= 71.00 AND kurtosis_about_minor <= 189.00 AND pr_axis_aspect_ratio > 65.00 AND max_length_rectangularity > 160.00;11;0.8716666666666667;0.0016;1.0;0.010810810810810811
