state;account_length;area_code;phone_number;international_plan;voice_mail_plan;number_vmail_messages;total_day_minutes;total_day_calls;total_day_charge;total_eve_minutes;total_eve_calls;total_eve_charge;total_night_minutes;total_night_calls;total_night_charge;total_intl_minutes;total_intl_calls;total_intl_charge;number_customer_service_calls;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
39.0;127.0;510.0;3240.0;0.0;0.0;0.0;211.1;62.0;35.89;235.2;143.0;19.99;227.5;66.0;10.24;15.6;3.0;4.21;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9652509652509652;0.5919;0.9483627204030227;0.6517599538372764
18.0;89.0;415.0;2843.0;0.0;0.0;0.0;141.1;92.0;23.99;249.1;126.0;21.17;136.0;73.0;6.12;10.8;2.0;2.92;2.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 2.00;2;0.965183752417795;0.4083;0.9491844416562107;0.4365262550490479
37.0;27.0;510.0;1469.0;0.0;0.0;0.0;232.1;81.0;39.46;210.8;101.0;17.92;165.4;87.0;7.44;15.0;6.0;4.05;5.0;0;0;international_plan <= 0.00 AND total_eve_charge <= 19.85 AND phone_number <= 2516.50 AND total_day_calls <= 113.00 AND state <= 39.00;5;0.9656488549618321;0.1994;0.9316770186335404;0.21638776687824582
34.0;122.0;510.0;3643.0;0.0;0.0;0.0;145.6;102.0;24.75;284.7;111.0;24.2;228.2;91.0;10.27;12.2;5.0;3.29;0.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9631067961165048;0.4278;0.9495305164319249;0.4668205424120023
31.0;115.0;510.0;4179.0;0.0;0.0;0.0;156.8;104.0;26.66;264.7;84.0;22.5;249.0;112.0;11.21;7.4;8.0;2.0;0.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 2.00;2;0.9597014925373134;0.3969;0.9491844416562107;0.4365262550490479
30.0;141.0;415.0;3918.0;0.0;1.0;32.0;322.4;92.0;54.81;283.2;107.0;24.07;209.5;111.0;9.43;6.7;3.0;1.81;1.0;1;1;total_day_minutes > 215.60 AND total_eve_charge > 19.85 AND 199.70 < total_night_minutes <= 234.90 AND total_eve_minutes > 233.50 AND total_intl_calls <= 3.00 AND total_day_charge > 36.65 AND 26.00 < state <= 39.00 AND total_day_calls > 88.00 AND 8.99 < total_night_charge <= 10.57 AND account_length > 127.00 AND total_eve_calls > 101.00 AND number_customer_service_calls <= 1.00 AND area_code > 408.00 AND voice_mail_plan <= 1.00 AND total_night_calls <= 113.00;15;0.7797270955165692;0.0003;1.0;0.0037313432835820895
50.0;120.0;408.0;4980.0;0.0;0.0;0.0;169.0;87.0;28.73;111.1;93.0;9.44;118.7;102.0;5.34;12.2;3.0;3.29;3.0;0;0;total_eve_minutes <= 166.60 AND total_night_minutes <= 166.30 AND international_plan <= 0.00;3;0.9701986754966887;0.0598;0.9517543859649122;0.06260819388343912
40.0;102.0;408.0;2129.0;0.0;0.0;0.0;174.5;73.0;29.67;213.7;114.0;18.16;164.7;116.0;7.41;10.3;5.0;2.78;4.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00 AND state > 39.00;3;0.9722222222222222;0.1708;0.9355322338830585;0.18003462204270052
9.0;136.0;408.0;3679.0;1.0;0.0;0.0;199.2;122.0;33.86;214.7;114.0;18.25;150.9;105.0;6.79;11.8;7.0;3.19;1.0;0;0;total_intl_calls > 6.00 AND 179.70 < total_day_minutes <= 215.60;2;0.9744408945686901;0.0446;0.9649122807017544;0.04760530871321408
45.0;108.0;408.0;402.0;0.0;0.0;0.0;198.5;99.0;33.75;267.8;60.0;22.76;354.9;75.0;15.97;9.4;3.0;2.54;0.0;1;1;total_eve_minutes > 233.50 AND total_day_charge > 30.55 AND voice_mail_plan <= 0.00 AND total_day_minutes > 179.70 AND total_night_minutes > 234.90 AND state > 39.00 AND total_intl_calls <= 3.00 AND 100.00 < account_length <= 127.00 AND 8.50 < total_intl_minutes <= 10.30 AND number_customer_service_calls <= 1.00 AND phone_number <= 1258.75 AND 88.00 < total_day_calls <= 113.00 AND 2.30 < total_intl_charge <= 2.78 AND number_vmail_messages <= 0.00 AND area_code <= 408.00 AND total_night_charge > 7.48 AND total_eve_charge > 14.16 AND total_night_calls <= 87.00;18;0.7633587786259542;0.0002;1.0;0.0037313432835820895
4.0;138.0;510.0;3179.0;1.0;0.0;0.0;196.2;129.0;33.35;176.5;86.0;15.0;232.4;108.0;10.46;15.2;1.0;4.1;0.0;1;1;international_plan > 0.00 AND total_intl_minutes > 12.10 AND total_intl_calls <= 3.00 AND voice_mail_plan <= 0.00;4;0.850187265917603;0.0082;0.7307692307692307;0.03544776119402985
34.0;77.0;415.0;1906.0;0.0;0.0;0.0;184.7;130.0;31.4;194.0;105.0;16.49;249.1;91.0;11.21;9.0;4.0;2.43;1.0;0;0;number_customer_service_calls <= 1.00 AND total_day_minutes <= 215.60;2;0.9514563106796117;0.4334;0.9495305164319249;0.4668205424120023
28.0;38.0;415.0;165.0;1.0;0.0;0.0;211.6;87.0;35.97;106.9;68.0;9.09;239.2;99.0;10.76;14.1;11.0;3.81;0.0;1;1;international_plan > 0.00 AND total_intl_minutes > 12.10 AND total_eve_calls <= 87.00 AND total_night_charge > 10.57 AND total_day_minutes > 179.70 AND voice_mail_plan <= 0.00 AND state > 26.00 AND total_night_minutes > 199.70 AND total_night_calls <= 100.00 AND area_code > 408.00 AND phone_number <= 2516.50;11;0.9337016574585635;0.0001;1.0;0.0037313432835820895
35.0;69.0;415.0;2504.0;0.0;0.0;0.0;227.0;122.0;38.59;258.7;111.0;21.99;169.7;87.0;7.64;8.9;1.0;2.4;2.0;0;0;international_plan <= 0.00 AND number_customer_service_calls <= 2.00 AND account_length <= 73.00;3;0.972318339100346;0.1834;0.9307479224376731;0.19388343912290826
13.0;118.0;415.0;415.0;0.0;0.0;0.0;140.4;112.0;23.87;187.1;60.0;15.9;207.9;155.0;9.36;7.9;1.0;2.13;0.0;0;0;international_plan <= 0.00 AND total_intl_charge <= 2.30;2;0.953307392996109;0.231;0.9049676025917927;0.24177726485862666
10.0;189.0;408.0;464.0;0.0;0.0;0.0;227.4;84.0;38.66;176.0;81.0;14.96;206.1;120.0;9.27;6.3;4.0;1.7;2.0;0;0;total_eve_minutes <= 233.50 AND number_customer_service_calls <= 2.00 AND international_plan <= 0.00;3;0.9575070821529745;0.5403;0.9472947761194029;0.5859780727062897
45.0;133.0;408.0;2988.0;0.0;1.0;39.0;239.9;107.0;40.78;253.8;77.0;21.57;128.7;85.0;5.79;6.7;3.0;1.81;5.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00;2;0.9611940298507463;0.2421;0.9614181438998958;0.2660126947489902
9.0;58.0;510.0;1860.0;0.0;0.0;0.0;234.8;89.0;39.92;106.8;131.0;9.08;178.5;122.0;8.03;9.9;6.0;2.67;0.0;0;0;international_plan <= 0.00 AND number_customer_service_calls <= 1.00 AND total_eve_minutes <= 166.60;3;0.9903846153846154;0.1306;0.9864077669902913;0.1465666474321985
20.0;116.0;408.0;797.0;0.0;0.0;0.0;254.6;107.0;43.28;249.4;89.0;21.2;229.6;77.0;10.33;9.0;18.0;2.43;2.0;1;1;total_day_minutes > 215.60 AND total_eve_minutes > 233.50 AND voice_mail_plan <= 0.00 AND total_night_minutes > 199.70 AND phone_number <= 2516.50 AND total_night_charge > 7.48 AND total_day_charge > 36.65 AND state <= 26.00 AND account_length > 100.00 AND total_day_calls > 101.00 AND area_code <= 415.00 AND number_customer_service_calls <= 2.00 AND total_intl_charge <= 2.78 AND total_intl_minutes > 8.50;14;0.9590163934426229;0.0009;1.0;0.005597014925373134
27.0;61.0;510.0;4257.0;0.0;0.0;0.0;7.2;97.0;1.22;221.8;78.0;18.85;174.5;94.0;7.85;12.0;4.0;3.24;1.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00 AND number_customer_service_calls <= 1.00;3;0.986;0.3901;0.9762516046213093;0.4388343912290825
30.0;201.0;510.0;3940.0;0.0;0.0;0.0;159.9;61.0;27.18;237.3;124.0;20.17;290.2;99.0;13.06;13.4;4.0;3.62;3.0;0;0;international_plan <= 0.00 AND total_day_minutes <= 215.60 AND phone_number > 2516.50;3;0.9601328903654485;0.3438;0.9308823529411765;0.36526255049047895
1.0;141.0;408.0;3347.0;0.0;0.0;0.0;242.8;90.0;41.28;234.1;80.0;19.9;211.5;104.0;9.52;6.0;3.0;1.62;5.0;0;0;total_intl_minutes <= 12.10 AND state <= 13.00 AND total_night_charge <= 10.57;3;0.9672131147540983;0.1432;0.8960138648180243;0.14916330063473746
48.0;116.0;408.0;4703.0;0.0;0.0;0.0;152.4;101.0;25.91;191.0;90.0;16.24;143.0;96.0;6.44;11.1;9.0;3.0;0.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9595959595959596;0.4266;0.9495305164319249;0.4668205424120023
20.0;106.0;415.0;4308.0;0.0;0.0;0.0;208.3;89.0;35.41;169.4;67.0;14.4;102.0;90.0;4.59;15.9;4.0;4.29;3.0;0;0;total_eve_minutes <= 201.00 AND international_plan <= 0.00 AND total_day_minutes <= 215.60;3;0.9524617996604414;0.3477;0.9267935578330894;0.36526255049047895
21.0;122.0;510.0;4944.0;0.0;0.0;0.0;265.7;130.0;45.17;47.3;116.0;4.02;140.3;103.0;6.31;8.7;1.0;2.35;3.0;0;0;total_eve_minutes <= 166.60 AND international_plan <= 0.00 AND account_length > 100.00;3;0.9517045454545454;0.1102;0.9446902654867256;0.12319676860934795
23.0;128.0;510.0;4120.0;1.0;0.0;0.0;192.8;96.0;32.78;136.6;86.0;11.61;151.8;75.0;6.83;13.5;4.0;3.65;1.0;1;1;international_plan > 0.00 AND total_intl_minutes > 12.10 AND total_eve_calls <= 87.00 AND total_intl_calls <= 4.00 AND total_eve_charge <= 14.16 AND total_night_minutes <= 199.70 AND total_day_calls > 88.00 AND state <= 39.00 AND number_vmail_messages <= 0.00 AND total_intl_charge > 2.78 AND area_code > 408.00 AND voice_mail_plan <= 0.00 AND total_day_charge <= 36.65 AND total_day_minutes <= 215.60 AND total_eve_minutes <= 201.00 AND total_night_calls <= 87.00;16;0.952076677316294;0.0002;1.0;0.0037313432835820895
19.0;103.0;408.0;1767.0;0.0;0.0;0.0;170.6;79.0;29.0;144.8;126.0;12.31;193.6;102.0;8.71;6.0;3.0;1.62;0.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 2.00;2;0.9636118598382749;0.4092;0.9491844416562107;0.4365262550490479
1.0;16.0;415.0;461.0;0.0;0.0;0.0;161.9;100.0;27.52;230.1;138.0;19.56;148.8;78.0;6.7;10.2;11.0;2.75;3.0;0;0;total_day_minutes <= 215.60 AND total_intl_calls > 6.00 AND total_intl_minutes <= 12.10;3;0.9737991266375546;0.0947;0.9608355091383812;0.10617426428159261
23.0;151.0;415.0;399.0;0.0;1.0;31.0;240.7;102.0;40.92;106.5;96.0;9.05;195.7;128.0;8.81;10.6;2.0;2.86;2.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00;2;0.9620637329286799;0.2287;0.9614181438998958;0.2660126947489902
1.0;102.0;408.0;1944.0;0.0;0.0;0.0;224.7;81.0;38.2;129.4;112.0;11.0;167.6;109.0;7.54;15.8;6.0;4.27;1.0;0;0;total_eve_minutes <= 166.60 AND number_customer_service_calls <= 2.00;2;0.9609375;0.2034;0.9473684210526315;0.2181188690132718
49.0;109.0;415.0;4072.0;0.0;0.0;0.0;180.0;100.0;30.6;229.0;103.0;19.47;139.4;105.0;6.27;7.8;8.0;2.11;3.0;0;0;total_intl_calls > 6.00 AND total_day_minutes <= 215.60 AND total_intl_charge <= 2.30;3;0.9618055555555556;0.0318;0.9609375;0.035487593768032316
42.0;3.0;415.0;3813.0;0.0;0.0;0.0;185.0;120.0;31.45;203.7;129.0;17.31;170.5;89.0;7.67;14.1;3.0;3.81;3.0;0;0;179.70 < total_day_minutes <= 215.60 AND international_plan <= 0.00;2;0.9708029197080292;0.2324;0.961081081081081;0.25649163300634736
17.0;98.0;415.0;1967.0;0.0;0.0;0.0;189.8;113.0;32.27;271.5;111.0;23.08;218.9;96.0;9.85;13.0;5.0;3.51;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9666666666666667;0.4304;0.9495305164319249;0.4668205424120023
49.0;100.0;408.0;3652.0;0.0;0.0;0.0;239.1;96.0;40.65;180.1;110.0;15.31;259.2;112.0;11.66;14.0;2.0;3.78;0.0;0;0;phone_number > 1258.75 AND number_customer_service_calls <= 1.00 AND international_plan <= 0.00;3;0.9517241379310345;0.3781;0.9241924851680949;0.4045008655510675
32.0;65.0;415.0;3247.0;0.0;0.0;0.0;105.7;95.0;17.97;141.8;100.0;12.05;180.5;105.0;8.12;6.6;12.0;1.78;2.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 2.00;2;0.9568627450980393;0.4009;0.9491844416562107;0.4365262550490479
31.0;135.0;415.0;4242.0;0.0;0.0;0.0;191.7;125.0;32.59;284.2;100.0;24.16;211.7;87.0;9.53;12.5;2.0;3.38;0.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9703947368421053;0.4267;0.9495305164319249;0.4668205424120023
21.0;105.0;510.0;1312.0;0.0;0.0;0.0;212.0;113.0;36.04;226.6;128.0;19.26;193.6;114.0;8.71;8.9;7.0;2.4;3.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00;2;0.9563218390804598;0.6903;0.936565803864382;0.741200230813618
24.0;179.0;510.0;1467.0;0.0;0.0;0.0;287.3;123.0;48.84;288.0;114.0;24.48;266.0;112.0;11.97;10.5;4.0;2.84;0.0;1;1;total_day_minutes > 215.60 AND total_eve_minutes > 233.50 AND voice_mail_plan <= 0.00 AND total_night_minutes > 234.90 AND total_day_charge > 36.65 AND total_intl_minutes > 10.30 AND number_customer_service_calls <= 2.00 AND area_code > 415.00 AND number_vmail_messages <= 0.00 AND total_night_calls > 100.00 AND account_length > 100.00;11;0.9660194174757282;0.0001;1.0;0.0037313432835820895
9.0;116.0;408.0;4823.0;0.0;0.0;0.0;146.4;123.0;24.89;176.6;113.0;15.01;212.6;102.0;9.57;7.8;5.0;2.11;1.0;0;0;number_customer_service_calls <= 1.00 AND total_intl_charge <= 2.30;2;0.9854014598540146;0.1453;0.9111111111111111;0.15377957299480668
41.0;110.0;408.0;1585.0;0.0;1.0;40.0;202.6;103.0;34.44;118.8;128.0;10.1;234.9;98.0;10.57;9.0;9.0;2.43;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9665924276169265;0.5932;0.9483627204030227;0.6517599538372764
40.0;98.0;415.0;4549.0;0.0;0.0;0.0;147.0;101.0;24.99;202.5;89.0;17.21;250.8;97.0;11.29;9.2;3.0;2.48;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9610983981693364;0.4187;0.9495305164319249;0.4668205424120023
26.0;21.0;415.0;2853.0;0.0;0.0;0.0;254.3;87.0;43.23;215.5;95.0;18.32;236.3;98.0;10.63;11.6;5.0;3.13;1.0;1;1;total_day_minutes > 215.60 AND total_eve_minutes > 201.00 AND voice_mail_plan <= 0.00 AND total_night_minutes > 234.90 AND account_length <= 73.00 AND total_night_charge > 10.57 AND 2.78 < total_intl_charge <= 3.27 AND 87.00 < total_eve_calls <= 101.00 AND 13.00 < state <= 26.00 AND 2516.50 < phone_number <= 3768.25 AND total_day_charge > 36.65 AND 10.30 < total_intl_minutes <= 12.10 AND 4.00 < total_intl_calls <= 6.00 AND total_night_calls <= 100.00 AND total_day_calls <= 101.00 AND number_customer_service_calls <= 1.00 AND total_eve_charge > 14.16 AND area_code > 408.00 AND international_plan <= 0.00;19;0.8389189189189189;0.0002;1.0;0.0037313432835820895
1.0;91.0;510.0;2335.0;0.0;1.0;39.0;160.8;97.0;27.34;119.3;54.0;10.14;147.9;101.0;6.66;10.3;3.0;2.78;3.0;0;0;total_eve_minutes <= 166.60 AND international_plan <= 0.00;2;0.9631147540983607;0.2205;0.9372937293729373;0.24581650317368725
5.0;86.0;415.0;4061.0;0.0;0.0;0.0;217.8;93.0;37.03;214.7;95.0;18.25;228.7;70.0;10.29;11.3;7.0;3.05;0.0;0;0;number_customer_service_calls <= 1.00 AND international_plan <= 0.00 AND state <= 13.00;3;0.9578947368421052;0.1333;0.9396378269617707;0.13473744950952107
42.0;130.0;415.0;3085.0;0.0;1.0;12.0;141.9;92.0;24.12;228.9;102.0;19.46;195.1;101.0;8.78;8.7;5.0;2.35;0.0;0;0;number_customer_service_calls <= 1.00;1;0.9616858237547893;0.5614;0.8976970770593445;0.5848240046162724
24.0;140.0;510.0;4869.0;0.0;0.0;0.0;201.9;114.0;34.32;181.7;97.0;15.44;184.5;122.0;8.3;12.1;10.0;3.27;0.0;0;0;179.70 < total_day_minutes <= 215.60;1;0.9711934156378601;0.2476;0.938185443668993;0.27149451817657244
32.0;103.0;408.0;4761.0;0.0;0.0;0.0;107.9;111.0;18.34;166.9;129.0;14.19;208.5;78.0;9.38;9.7;3.0;2.62;1.0;0;0;total_eve_minutes <= 233.50 AND international_plan <= 0.00 AND number_customer_service_calls <= 1.00;3;0.9682835820895522;0.3834;0.9465101108936725;0.4186381996537796
33.0;160.0;415.0;290.0;0.0;0.0;0.0;176.2;90.0;29.95;196.0;115.0;16.66;263.9;95.0;11.88;9.2;4.0;2.48;1.0;0;0;number_customer_service_calls <= 2.00 AND total_day_charge <= 30.55;2;0.9664082687338501;0.3991;0.9491844416562107;0.4365262550490479
21.0;119.0;510.0;867.0;0.0;0.0;0.0;73.7;66.0;12.53;160.5;132.0;13.64;214.2;67.0;9.64;13.0;6.0;3.51;3.0;0;0;total_day_minutes <= 215.60 AND phone_number <= 1258.75 AND total_eve_calls > 101.00;3;0.9753086419753086;0.0879;0.9283667621776505;0.0934795152914022
15.0;115.0;408.0;1106.0;0.0;0.0;0.0;146.7;128.0;24.94;106.2;74.0;9.03;197.7;104.0;8.9;11.1;4.0;3.0;2.0;0;0;total_eve_minutes <= 166.60 AND international_plan <= 0.00;2;0.953232462173315;0.2296;0.9372937293729373;0.24581650317368725
31.0;139.0;415.0;2224.0;0.0;0.0;0.0;63.3;116.0;10.76;177.3;113.0;15.07;171.6;82.0;7.72;14.2;4.0;3.83;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00 AND international_plan <= 0.00;3;0.9774436090225563;0.5463;0.9756992205410362;0.6139642238892095
50.0;89.0;415.0;2647.0;0.0;0.0;0.0;115.4;99.0;19.62;209.9;115.0;17.84;280.9;112.0;12.64;15.9;6.0;4.29;3.0;0;0;international_plan <= 0.00 AND total_day_charge <= 36.65 AND total_night_calls <= 113.00 AND state > 26.00;4;0.9602977667493796;0.2586;0.9448209099709584;0.2815926139642239
6.0;144.0;510.0;4711.0;1.0;1.0;35.0;174.8;127.0;29.72;219.6;93.0;18.67;255.8;90.0;11.51;12.8;3.0;3.46;0.0;0;0;voice_mail_plan > 0.00 AND total_night_minutes > 234.90;2;0.9669421487603306;0.0668;0.9626865671641791;0.07443739180611655
7.0;98.0;415.0;840.0;0.0;0.0;0.0;162.5;81.0;27.63;159.2;114.0;13.53;157.2;97.0;7.07;9.7;1.0;2.62;2.0;0;0;number_customer_service_calls <= 2.00 AND total_eve_minutes <= 166.60;2;0.9722222222222222;0.2022;0.9473684210526315;0.2181188690132718
27.0;86.0;510.0;3360.0;0.0;0.0;0.0;190.5;115.0;32.39;179.6;130.0;15.27;258.5;89.0;11.63;10.1;5.0;2.73;3.0;0;0;total_intl_calls > 4.00 AND 30.55 < total_day_charge <= 36.65;2;0.9588235294117647;0.1088;0.9551886792452831;0.11684939411425274
23.0;124.0;510.0;4396.0;0.0;0.0;0.0;157.5;70.0;26.78;130.7;79.0;11.11;193.4;98.0;8.7;9.6;4.0;2.59;3.0;0;0;total_eve_minutes <= 166.60 AND international_plan <= 0.00 AND total_eve_calls <= 114.00;3;0.9630350194552529;0.1844;0.9366906474820144;0.18782458165031737
49.0;113.0;510.0;2441.0;0.0;1.0;28.0;264.4;93.0;44.95;222.8;79.0;18.94;213.7;88.0;9.62;10.0;4.0;2.7;1.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 2.00;2;0.9688149688149689;0.219;0.9559164733178654;0.23773802654356607
6.0;78.0;408.0;2736.0;0.0;0.0;0.0;157.3;61.0;26.74;242.0;119.0;20.57;196.0;107.0;8.82;10.6;1.0;2.86;1.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 1.00;2;0.959915611814346;0.2842;0.9509632224168126;0.31332948643969993
40.0;116.0;408.0;2402.0;0.0;0.0;0.0;288.0;120.0;48.96;255.8;90.0;21.74;233.4;99.0;10.5;13.4;4.0;3.62;0.0;1;1;total_day_minutes > 215.60 AND total_eve_minutes > 233.50 AND voice_mail_plan <= 0.00 AND total_night_minutes > 199.70 AND total_intl_minutes > 12.10 AND number_customer_service_calls <= 1.00 AND phone_number <= 2516.50 AND total_night_charge > 7.48 AND number_vmail_messages <= 0.00 AND total_eve_calls <= 114.00 AND total_intl_calls > 3.00 AND total_night_calls <= 113.00;12;0.9537037037037037;0.0011;1.0;0.009328358208955223
37.0;87.0;510.0;3534.0;0.0;1.0;22.0;240.8;102.0;40.94;75.9;106.0;6.45;224.6;115.0;10.11;7.1;3.0;1.92;2.0;0;0;voice_mail_plan > 0.00 AND total_day_charge > 30.55;2;0.9764150943396226;0.145;0.9473684210526315;0.15060588574725908
41.0;87.0;510.0;1876.0;0.0;0.0;0.0;184.5;81.0;31.37;172.0;103.0;14.62;183.4;96.0;8.25;13.7;3.0;3.7;3.0;0;0;total_eve_minutes <= 201.00 AND international_plan <= 0.00 AND total_night_calls <= 100.00;3;0.958656330749354;0.232;0.9181034482758621;0.24581650317368725
35.0;102.0;415.0;788.0;0.0;0.0;0.0;114.8;125.0;19.52;81.9;126.0;6.96;304.3;101.0;13.69;12.0;4.0;3.24;0.0;0;0;total_eve_minutes <= 166.60 AND number_customer_service_calls <= 1.00;2;0.976897689768977;0.1428;0.9541446208112875;0.15608770917484133
50.0;70.0;415.0;1992.0;0.0;0.0;0.0;175.4;130.0;29.82;159.5;130.0;13.56;260.6;96.0;11.73;11.6;4.0;3.13;0.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9630177514792899;0.601;0.9483627204030227;0.6517599538372764
14.0;74.0;510.0;3715.0;0.0;1.0;27.0;154.1;122.0;26.2;195.3;150.0;16.6;276.7;86.0;12.45;13.2;2.0;3.56;4.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00;2;0.9574468085106383;0.2399;0.9614181438998958;0.2660126947489902
41.0;106.0;408.0;3152.0;0.0;1.0;27.0;223.3;97.0;37.96;212.5;131.0;18.06;154.6;149.0;6.96;11.6;2.0;3.13;1.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00;2;0.9694244604316546;0.2334;0.9614181438998958;0.2660126947489902
43.0;65.0;415.0;1780.0;0.0;0.0;0.0;143.6;98.0;24.41;187.7;96.0;15.95;200.2;104.0;9.01;9.3;2.0;2.51;3.0;1;1;number_customer_service_calls > 2.00 AND total_day_minutes <= 143.67 AND total_intl_calls <= 3.00 AND total_eve_charge <= 17.09 AND number_vmail_messages <= 0.00 AND total_night_charge <= 10.57 AND 2.30 < total_intl_charge <= 3.27 AND 166.30 < total_night_minutes <= 234.90 AND account_length <= 100.00 AND total_eve_minutes <= 201.00 AND voice_mail_plan <= 0.00 AND total_night_calls <= 113.00 AND area_code > 408.00 AND 87.00 < total_eve_calls <= 101.00 AND 8.50 < total_intl_minutes <= 10.30 AND state > 39.00 AND 1258.75 < phone_number <= 3768.25 AND total_day_calls <= 101.00;18;0.5450421257290992;0.0001;1.0;0.0037313432835820895
43.0;152.0;415.0;4975.0;0.0;0.0;0.0;141.5;102.0;24.06;263.0;94.0;22.36;207.1;113.0;9.32;3.4;4.0;0.92;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00 AND international_plan <= 0.00;3;0.9780645161290322;0.5437;0.9756992205410362;0.6139642238892095
43.0;98.0;408.0;660.0;0.0;0.0;0.0;158.5;90.0;26.95;254.4;67.0;21.62;178.4;104.0;8.03;14.8;5.0;4.0;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9587628865979382;0.5881;0.9483627204030227;0.6517599538372764
49.0;153.0;408.0;4127.0;0.0;1.0;28.0;235.6;74.0;40.05;227.9;37.0;19.37;170.3;103.0;7.66;15.4;9.0;4.16;0.0;0;0;voice_mail_plan > 0.00 AND total_intl_calls > 4.00;2;0.9753694581280788;0.107;0.9361179361179361;0.10992498557414887
28.0;123.0;408.0;2918.0;0.0;0.0;0.0;159.1;94.0;27.05;241.6;119.0;20.54;202.4;120.0;9.11;6.5;1.0;1.76;1.0;0;0;total_intl_minutes <= 8.50 AND number_customer_service_calls <= 2.00 AND total_day_charge <= 30.55;3;0.969047619047619;0.1057;0.9641943734015346;0.10877091748413156
11.0;17.0;408.0;4558.0;0.0;0.0;0.0;168.5;102.0;28.65;297.2;130.0;25.26;244.7;117.0;11.01;8.8;6.0;2.38;3.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00;2;0.9546191247974068;0.6823;0.936565803864382;0.741200230813618
22.0;133.0;408.0;3158.0;0.0;0.0;0.0;277.3;138.0;47.14;228.4;117.0;19.41;117.3;103.0;5.28;12.8;4.0;3.46;2.0;1;1;total_day_minutes > 215.60 AND total_eve_charge > 17.09 AND voice_mail_plan <= 0.00 AND 100.00 < total_night_calls <= 113.00 AND total_eve_minutes > 201.00 AND total_intl_minutes > 12.10 AND account_length > 127.00 AND total_day_calls > 113.00 AND total_day_charge > 36.65 AND 13.00 < state <= 26.00 AND 3.00 < total_intl_calls <= 4.00 AND 1.00 < number_customer_service_calls <= 2.00 AND 1258.75 < phone_number <= 3768.25;13;0.7371956339210747;0.0003;1.0;0.005597014925373134
4.0;75.0;510.0;1174.0;0.0;1.0;38.0;163.6;132.0;27.81;146.7;113.0;12.47;345.8;115.0;15.56;13.1;3.0;3.54;3.0;0;0;total_eve_minutes <= 166.60 AND international_plan <= 0.00;2;0.9504685408299867;0.2266;0.9372937293729373;0.24581650317368725
19.0;96.0;415.0;1712.0;0.0;0.0;0.0;173.9;111.0;29.56;287.4;105.0;24.43;204.8;91.0;9.22;9.1;7.0;2.46;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.966183574879227;0.4268;0.9495305164319249;0.4668205424120023
